attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,CLASS
114.236595,364.321289,0,209.389587,359.77771,339.779327,87.920418,417.412262,215.113922,0,197.686615,220.165848,302.953796,344.548981,379.969727,0,190.26297,132.909744,420.896667,345.063751,302.539246,0,0,0,0,0,153.222061,237.035858,161.913559,224.742081,319.452667,204.022064,206.847763,142.21463,306.339691,165.529449,MA
113.322548,360.846222,0,186.343765,348.080444,351.318939,100.722389,403.707825,219.718002,0,190.43634,220.780441,325.116913,363.600067,363.785645,0,183.847763,148.097946,445.028076,360.340118,283.155426,0,0,0,0,0,164.012192,292.205414,213.564972,234.776489,358.94986,230.625244,214.441132,175.616058,338.868713,150.336288,MA
114.039467,281.087189,90.735878,110.476242,329.655884,301.014954,117.456375,340.964813,197.294189,197.691681,197.676498,324.718353,304.647339,347.080688,372.978546,362.200226,158.473969,150.850922,413.072632,249.425339,254.096436,181.107697,383.648285,245.130585,310.409393,385.538574,178.272263,221.731827,188.223267,216.009262,340.308685,239.7603,192.044266,134.20134,314.992065,147.217529,MA
181.620483,332.001495,0,200.084976,374.252594,335.678406,137.353561,419.839264,168.190369,0,149.003357,184.894562,247.535858,313.918793,379.811798,0,192.270645,174.384628,404.218994,286.356415,308.661621,0,0,0,0,0,178.932953,202.608002,175.285477,226.055298,312.417999,200.062485,230.566696,161.003113,304.198944,140.463516,MA
183.393021,302.398743,0,179.610687,399.991241,305.039337,110.923393,411.611481,101.019798,0,192.761505,206.903366,293.165497,324.394836,365.699341,0,117.175079,112.538879,388.207428,243.304337,279.177368,0,0,0,0,0,203.105881,206.82843,146.986389,204.416245,347.13974,201.340515,182.660889,172.244019,288.201324,124.739731,MA
185.827881,346.802551,0,243.00206,374.861298,351.240662,124.422668,397.464478,171.210403,0,147.23111,197.223221,330.938049,324.154297,348.390594,0,224.659744,189.25116,471.301392,410.249939,308.326111,0,0,0,0,0,148.165451,282.936401,200.818329,178.616913,369.77832,232.647797,223.664932,171.292145,321.636444,151.198547,MA
125.642349,307.25885,28.635643,207.407806,364.506531,335.529419,85,377.298279,210.544525,239.286438,172.072662,295.447113,338.178955,368.897003,377.359253,358.615387,111.018013,114.337219,400.262421,358.665588,236.719238,233.002151,383.307983,277.483337,359.449585,394.068512,188.223267,249.262909,196.596039,215.824005,299.643127,218.506287,200.179916,123.761871,282.469482,143.850616,MA
148.189072,362.233337,0,220.791763,351.400055,328.160034,148.189072,417.228943,213.859772,0,182.002747,216.067123,325.124603,357.994415,373.566589,0,162.963181,138.495483,396.868988,350.351257,297.929535,0,0,0,0,0,132.815659,235.104233,190.905731,231.682968,289.387299,209.976196,223.805725,102.610916,270.675079,168.077362,MA
114.825958,306.41803,92.179176,179.29306,298.563232,314.097107,169.144913,364.440674,215.195267,206.82843,152.463104,218.19487,334.212494,347.519775,375.446411,391.623535,172.235306,114.825958,431.726776,392.33786,295.601074,256.048828,356.40567,263.427399,309.704712,416.773315,119.707977,276.573669,224.971115,207.086945,294.961029,232.131424,184.716003,95.210297,295.14743,152.200531,MA
123.567795,355.373047,0,244.008194,362.398956,365.383362,123.567795,431.009277,194.794769,0,177.63446,233.420227,350.600922,352.330811,368.490173,0,146.249786,163,426.980103,334.240936,313.561798,0,0,0,0,0,118.69709,276.371124,196.163193,214.478439,349.521088,206.014557,216.603317,169.319229,309.278198,140.071411,MA
187.920197,329.874207,28.600698,199.100479,359.235291,282.681793,84.386017,383.129211,163.110397,205.878601,169.047333,175.934647,295.480957,326.882233,367.535034,349.177612,173.666351,167.502243,418.80307,352.27829,256.329865,213.337753,364.516113,203.246155,294.687958,386.846222,171.965118,268.739655,188.16217,209.745087,328.975677,188.16217,210.116638,165.196854,314.985718,135.624481,MA
127.28315,346.036133,0,252.210236,349.044403,334.741699,109.384644,432.380615,183.69812,0,177.138367,210.278381,347.800232,347.570129,375.490356,0,163.517578,152.882309,428.780823,351.528107,294.538635,0,0,0,0,0,105.004761,277.33194,205.54805,213.58136,344.688263,205,207.523499,167.836227,319.101868,152.397507,MA
92.114059,268.268524,110.208893,190.247208,265.277222,287.313416,119.67038,354.818268,193.569107,202.200394,130.172958,203.177261,343.62915,331.422699,383.923157,365.209534,133.929092,168.629776,428.329315,349.692719,332.063232,277.625641,350,239.301071,302.274719,404.619568,79.849861,280.058929,223.042603,201.06218,338,215.745224,194.743423,148.637146,321.840027,149.271561,MA
142.874069,345.567657,0,226.497238,351.791138,319.325867,114.546936,444.101349,209.093277,0,118.5327,223.289047,323.632507,347.13974,365.886597,0,132.849533,149.093933,401.453613,362.823639,304.055908,0,0,0,0,0,107.46627,271.562134,236.211777,211.009476,289.032867,232.800339,203.629562,100.439034,265.345062,164.924225,MA
179.824921,352.320862,29.410883,257.526703,357.359772,255.644287,177.158127,444.425476,210.447144,208.254654,128.39003,219.822662,296.278595,282.448212,363.902466,382.25647,125.399361,121.593582,361.668365,299.548004,244.131119,292.684143,377.641357,205.104858,277.137146,453.001099,89.693924,234.266937,177.485214,197.385406,290.394562,204.948776,183.600113,102.181213,293.001709,160.440018,MA
174.553711,352.427307,0,284.634857,400.312378,363.236847,114.490173,428.476379,210.641876,0,175.513535,265.956757,402.836182,354.108734,351.400055,0,174.942841,82.036575,473.668671,386.906952,231.864182,0,0,0,0,0,126.530632,311.488373,213.490051,195.685974,346.705933,217.110565,188.366669,142.506134,292.55426,142.506134,MA
144.533737,362.229218,0,238.34639,362.416901,291.109955,144.533737,477.193878,239.459808,0,113.15918,249.146545,323.459412,327.158997,389.994873,0,133.633835,114.057007,443.36554,348.183868,271.398224,0,0,0,0,0,111.521301,265.067902,231.041122,244.264206,351.203644,234.36084,179.799896,179.769302,342.160767,162.015427,MA
184.092361,374.476959,0,267.710663,375.502319,350.796234,174.470627,437.375122,225.008896,0,154.690018,250.798721,391.943878,341.151001,363.803528,0,194.363068,102.727798,501.650269,415.473236,236.304886,0,0,0,0,0,131.575073,303.659363,223.233063,191.1073,370.487518,230.123886,165.921661,164.149323,325.748383,170.695633,MA
153.169846,354.012726,0,247.097153,362.006897,345.005798,139.118652,402.244965,210.052368,0,175.601822,250.599289,412.258423,355.259064,357.278595,0,165.109055,114.947815,482.685211,377.196228,249.098373,0,0,0,0,0,120.747673,321.846222,215.230103,192.213425,369.529419,217.340744,180.080536,171.68576,316.82962,170.531525,MA
176.459625,349.292145,12.806249,247.685287,357.677216,330.408844,142.705994,452.583679,169.162643,212.720474,119.369179,225.853928,391.414093,351.205078,380.910736,381.504913,133.544006,172.011627,466.964661,393.600037,350.070007,290.110321,362.167084,279.644409,348.175232,455.389954,113.740936,322.9133,260.278687,222.44101,345.198486,258.605865,184.02446,132.382019,300.707489,168.344879,MA
138.600143,345.20285,0,243.446091,362.944885,313.639923,115.108643,453.847992,234.002136,0,104.995239,246.272202,338.753601,325.677765,373.654907,0,146.669693,90.669731,435.932343,350.332703,232.142197,0,0,0,0,0,104.995239,263.412231,243.647293,214.273193,366.694702,244.626251,199.624649,174.89711,330.915405,156.894867,MA
130.483719,329.951508,28.284271,218.552048,356.611847,302.317719,121.198181,355.174591,232.157272,201.221268,174.155106,273.585449,350.618011,341.140747,356.168488,392.509888,199.444229,81.884064,459.673798,275.045441,236.93248,237.075943,371.445831,237.002106,322.262329,365.47229,140.943253,274.089417,157.305435,179.108902,363.468018,226.737732,178.538513,167.107742,315.372803,170.293869,MA
126.126923,368.787201,0,238.11972,376.661652,377.915344,116.24543,452.676483,217.568375,0,159.962494,246.138168,328.434174,358.745026,376.268524,0,143.013992,145.986298,424.420776,346.83136,267.232117,0,0,0,0,0,140.160629,280.921692,244.899979,230.123886,355.080261,231.449783,198.156509,157.178238,309.071198,142.442978,MA
119.281181,358.558228,0,208.786972,349.452423,369.283081,80.752708,402.124359,236.681213,0,175.729904,245.5952,360.256866,382.63559,365.308075,0,177.053665,146.751495,449.400726,368.647522,223.257706,0,0,0,0,0,148.222809,281.811981,197.8004,217.036865,363.57254,221.731827,171.478867,180.471603,297.24234,146.768524,MA
194.288452,357.530426,134.62912,252.210236,372.936981,339.425995,63.560993,485.605804,172.455795,224.376923,144.280975,171.046783,326.791992,348.786469,360.462189,384.105469,176.920883,150.083313,461.736938,389.075836,297.571838,218.908661,394.366577,145,338.895264,397.236694,187.416641,299.294159,224.116043,233.420227,410.241394,283.656494,229.002182,177.63446,338.651733,161.111755,MA
109.004585,371.615387,141,254.031494,382.367615,327.319427,69.065186,510.130371,217.848572,216.002319,164.027435,234.061951,395.547729,329.705933,394.315857,387.908508,160.822891,150.651917,444.797699,339.094391,257.421844,228.122772,345.913269,187,287.264679,400.192444,148.165451,286.386108,189.169235,209.30838,384.755768,206.305603,170.038239,168.193344,349.967133,171.746902,MA
139.785553,340.599457,179.401779,270.179565,368.469818,322.223511,68.883957,484.863892,196.725693,265.836426,139.807007,284.175995,371.128021,321.179077,385.752502,388.485535,130.115326,155.566711,471.699066,348.826599,270.070374,263.956421,339.134186,179.025131,300.374756,390.717285,138.68309,318.698914,229.39267,205.798447,385.508759,221.812988,201.228729,154.806335,350.720673,158.382446,MA
177.792007,336.334656,162.188156,243.310501,368.69635,339.511414,129.321304,446.252167,220.054535,269.235962,161.623016,213.213501,419.605774,300.832184,336.899109,426.279266,192.333038,110.353973,444.78421,352.81723,240.84227,255.225388,377.921936,190.097351,315.830658,404.283325,134.123077,248.620193,171.327179,195.243439,418.198517,214.741699,169.955872,168.66832,312.014435,126.479248,MA
207.511444,330.151489,164.234589,257.701385,387.69577,331.217438,208.369858,490.074493,94.413979,178.846298,91.547798,165.520386,329.684692,219.111847,237.30571,290.993134,176.963272,125.538841,384.689484,232.4758,241.853256,197.840851,338.564606,202.356125,282.704803,390,170.906403,240.168686,144.627106,227.905685,383.20752,211.400101,189.707672,183.657288,343.097656,150.764725,MA
108.903625,0,174.771286,262.550934,381.797058,353.23645,108.903625,453.719086,0,156.064087,112.004463,224.757645,347.080688,324.524261,274.643402,0,0,0,0,0,0,255,354.189209,170.856659,318.308014,374.350098,114.947815,274.147766,188.215302,167.05687,381.482635,208.600098,179.94722,174.195297,342.940216,169.186295,MA
139.089905,359.955566,176.819122,274.133179,389.477844,333.863739,131.228806,480.020844,250.4496,294.294067,161.449677,242.142517,420.248749,287.424774,357.393341,436.92218,179.922211,109.931801,442.883728,336.609558,241.536743,257.769287,367.348602,179,310.78772,415.480438,129.356094,241.404221,166.973053,205.372833,398.539825,194.249832,145.962326,167.505219,335.858612,167.505219,MA
0,280.215973,150.479233,199.461777,316.930603,341.843536,172.409393,437.833313,0,0,0,0,0,0,0,411.290649,103.247276,39.051247,365.961761,289.499573,200.870605,204.443146,336.857544,143.401535,271.900726,361.088623,162.012344,283.301971,166.86821,217.862335,377.921936,166.86821,195.818787,173.787231,339.841125,139.262344,MA
172.742584,313.014374,192.338242,195.532608,371.840027,353.638245,191.708115,472.340973,30.610456,289.761963,31.064449,159.201126,338.921814,202.002472,229.490738,385.129852,172.130768,152.486069,443.136536,254.803848,268.223785,229.836899,358.208038,165.68042,300.986725,368.347656,193.80661,307.858734,185.151291,242.588135,407.453064,238.562363,194.17775,177.564072,352.767639,173.15889,MA
139.201294,319.765533,173.326279,227.138718,360.147186,338.195221,133.124008,452.040924,232.458603,251.097595,129.79985,204.948776,404.223938,289.110718,338.787537,395.728455,189.404327,93.300591,430.572876,339.40094,214.683487,242.637589,325.950928,168.315186,278.743622,359.389771,111.830231,242.161102,186.59314,179.80545,400.081238,209.618698,190.968582,165.746796,347.575897,165.746796,MA
146.509384,300.456329,157.079605,248.652374,350.772003,322.560059,146.509384,461.068329,195.634857,243.310501,156.732254,228.319946,404.675171,326.695587,377.595032,355.562927,192.961136,74.404305,424.662231,360.573151,231.89006,241.006226,342.760864,183.934769,352.025574,394.533905,107.856384,264.714935,178.398438,194.805023,386.517792,198.708328,189.855209,195.532608,366.03006,157.508728,MA
0,356.9776,175.647369,228.114014,343.837158,354.902802,166.86821,457.896271,0,0,0,0,0,0,0,335.435547,172.965317,126.657021,421.413086,312.373169,225.858368,197.873703,345.023193,181.397354,282.34729,371.651733,181.868088,277.36618,176.490799,206.4655,387.001282,176.490799,193.865936,170.557907,349.074493,171.548828,MA
57.314919,321.972046,160.012497,200.471939,343.209839,344.580902,116.46888,463.864197,194.363068,180.679276,85.586212,199.090439,273.031128,293.155243,320.544861,366.307251,131.034348,142.621872,424.7258,304.566895,263.077942,242.687042,323.805511,162,274.200653,392.036987,124.579292,237.547897,201.635803,235.185028,401.687683,199.060287,165.411606,175.413803,337.748413,162.603806,MA
121.823647,327.331635,160.312195,224.153961,366.191193,342.814819,121.823647,470.94162,230.184708,181.686539,124.004036,214.785934,381.047241,322.262329,323.827118,368.012238,153.117599,98.792709,419.41507,342.58429,212.513535,222.874405,340.282227,192.262848,277.497742,398.923553,122.413231,273.996338,215.761444,218.048157,410.805298,235.416656,169.955872,154.055191,333.937134,180.136063,MA
125.876923,347.804535,132.003784,233.863205,359.77771,316.840668,120.739388,396.184296,237.91806,239.927078,160.953415,248.654373,418.445923,338.119812,357.805817,370.989227,189.25116,119.920807,464.122833,266.833282,215.455338,187.856323,357.513641,192.574661,320.652466,357.88266,121.827744,280.189209,140.769318,166.138504,403.416656,226.29184,160.654907,198.116135,336.168121,170.880081,MA
137.379044,350.001434,158.533905,237.402618,351.411438,350.526733,121.082619,426.823151,224.008926,211.518326,130.923645,227.721313,392.756927,285.567841,336.952515,368.401947,121.037186,132.834488,431.908569,322.886963,277.221924,208.386658,320.613464,193.14502,244.075806,393.629272,90.027771,249.200729,202.252319,207.234161,403.55545,214.618271,113.635384,141.890808,284.423981,144.585617,MA
130.816666,346.238342,133.454117,252.162643,358.615387,311.887787,130.816666,408.088226,231.482178,231.205536,182.562317,233.908096,423.627197,336.157715,355.360382,390.233276,211.009476,116.558998,462.07901,388.352936,239.870804,248.294174,360.916901,204,335.1716,358.365723,119.85408,283.734039,180.413422,169.09761,416.058899,244.075806,173.277237,164.477966,291.907532,158.902481,MA
142.425415,339.977936,140.801285,248.68454,348.300171,302.988434,99.62429,483.342529,210.717819,222.703842,136.473434,235.594986,369.817535,348.51828,405.261658,367.783905,123.664871,130.418564,437.905243,339.755798,270.223969,225.441788,362.829163,198.040405,329.09726,443.028229,86.034874,278.915771,220.056808,220.517578,367.163452,224.899979,181.135315,184.358353,353.624084,173.072235,MA
0,327.299561,149.482437,200.062485,352.512421,334.260376,141.039001,455.781738,0,0,0,0,0,0,0,379.131897,171.470108,146.342072,469.144958,372.876648,239.841614,217.26712,332.746155,149.482437,319.075226,372.649963,158.382446,297.46933,240.786209,241.97934,396.243622,239.26973,194.455658,182.989075,327.566772,151.921036,MA
190.378571,349.14325,174,228.805588,357.326172,347,190.378571,462.329956,165.24527,246.781281,102.4207,164.283295,344.569305,323.348114,266.007507,377.921936,142.425415,175.137085,470.134033,332.180664,261.283386,250.838593,338.320862,173,310.980713,387.232483,137.295303,311.44342,233.499466,235.705322,392.353149,216.778687,211.740402,186.131668,345.676147,161,MA
180.543625,345.144897,167,204.088211,363.15976,335.872009,186.386688,487.905731,30.528675,335.344604,35.693138,111.305885,340.154388,318.209045,194.94101,394.492065,174.771286,172.409393,447.629303,358.219208,238.799072,219.718002,360.001404,168,324.67984,406.263458,183.872238,307.058624,237.693085,251.336426,390.806854,211.813599,210.440018,177.68512,353.990112,176.309387,MA
165,306.727905,132.638611,258.089142,360.822662,299.579712,165,422.143341,209.380035,293.972778,176.819122,207.954315,437.905243,360.756165,345.25354,409.395905,170.742493,87.464279,444.639191,360.440002,215.779984,276.383789,350.475403,184,342.344849,394.011414,108.724419,308.311523,215.406586,196.022964,387.001282,229.993484,194.164871,203.226471,352.455658,150.013336,MA
131.643463,311.887787,0,224.955551,339.558533,302.630127,127.863205,389.874329,172.699158,0,120.602654,242.507736,357.106415,315.96994,371.615387,0,160.380798,182.704681,468.796326,389.97052,313.843903,0,0,0,0,0,121.757957,327.83075,237.356277,189.760376,375.089325,236.603043,191.010468,178.66449,360.471924,181.176712,MA
142.720001,333.839783,145.560989,208.693558,361.167542,333.594055,132.060593,480.625641,197.428467,257.070038,122.188377,231.872803,410.823578,334.723755,376.643066,393.926392,161.443481,89.822044,463.893311,385.333618,245.02449,227.881546,337.148346,172.351379,279.415466,431.741821,104.388695,296.21106,228.326523,217.036865,404.741882,229.211685,183.872238,186.681549,358.503845,168.190369,MA
141.481445,345.742676,152.279343,244.66304,345.615387,343.460327,85.755463,448.630127,221.056549,230.288956,105.688217,233.805481,391.931122,323.896576,364.939728,385.538574,124.036285,125.686119,473.769989,365.919403,254.259705,238.212097,314.331024,167.502243,323.372864,378.359619,87.664131,294.716827,242.156967,178.530106,406.352051,239.102493,197.44873,158.151825,308.988678,152.502457,MA
148.475586,343.118042,134.62912,195.920898,325.18457,309.560974,152.305618,442.240875,211.400101,238.304428,65.391129,199.882462,419.223083,336.252869,366.476471,389.589539,73.763138,149.164337,482.979309,353.899689,282.028381,227.982452,332.665009,186.50737,309.095459,411.923523,62.968246,309.556122,283.54364,192.93782,420.700592,259.046326,166.580307,182.010986,334.282806,146.891113,MA
30.413813,345.001434,180.277557,213.215851,353.17984,347.05188,145.602203,475.971649,164.048767,173.349365,29.832869,170.601883,282.226868,293.006836,270.114777,385.996124,141.795624,164.984848,456.211578,331.308014,270.955719,256.813171,357.302399,189.010574,331.887024,406.073883,143.753265,273.016479,232.215424,240.432938,387.411926,220,202.77327,188.095718,350.068573,162.30835,MA
59.665737,354.447449,176.60408,214.084091,363.798035,328.709595,163.416641,508.271576,177.025421,201.357895,59.203041,175.137085,269.150513,293,292.104431,406.590698,135.723984,160.380798,453.216278,344.884033,290.688843,275.856842,358.611206,167,317.014191,424.414886,125.035995,278.603668,253.994095,233.349518,379.932892,225.523834,196.163193,173.441635,371.974457,174.195297,MA
60.216278,316.267303,157.457932,185.930099,327.495026,348.661713,150.146591,457.755402,186.42424,185.06485,91.021973,193.868515,277.96582,303.48642,323.858002,369.437408,114.982605,152.712143,443.383575,319.16452,275.152679,258.242126,337.409241,158.455048,275.856842,390.923279,109.553642,258.642609,246.661713,234.437622,385.01947,205.353348,170.601883,177.341476,338.859863,143.178207,MA
43,292.494446,180.897766,187.88295,333.204132,346.953888,138.852432,442.440948,240.260269,147.610977,67.911705,229.58223,269.356628,341.123138,321.636444,408.335632,177.609116,74.96666,413.793427,360.721497,203.570633,222.928238,309.919342,147.410995,297.112762,362.906311,186.024185,287.40564,239.267639,263.503326,400.795471,246.138168,190.378571,136.945251,322.876129,171.303818,MA
0,0,174.040222,222.08107,391.230103,354.189209,181.041428,480.313446,0,0,0,0,0,0,0,0,0,0,0,0,0,168.715744,333.654022,190.394333,317.605103,400.091248,170.836182,239.641403,211.896194,242.142517,404.385956,221.070129,172.699158,164.575211,327.542358,162.788208,MA
0,290.291229,188.297638,224.142807,369.384613,347.023041,183.305756,480.834686,0,0,0,0,0,0,0,268.570282,176.400116,74.946648,423.769989,359.506592,196.308426,196.124954,358.005585,190.591187,337.191345,424.499695,176.479462,263.370453,222.157608,249.353165,402.591614,242.095016,181.298096,170.155807,343.700439,170.155807,MA
0,313.039948,150.332962,178.01123,329.59671,338.255829,179.513229,453.819336,0,0,0,0,0,0,0,373.567932,174.040222,127.027557,427.263397,305.918304,266.187897,213.403381,340.653778,152.210388,286.015747,429.200409,168.23793,234.759445,211.28653,283.534821,392.173431,226.27417,156.460861,171.020462,355.268921,171.819672,MA
149.602814,346.434692,157.155975,204.416245,344.052307,295.967896,116.51609,433.866333,214.282516,254.46611,91.706055,207.171432,399.846222,254.442535,330.151489,406.787415,104.804581,118.338501,441.865356,313.383148,253.428497,305.692657,329.419189,153.394913,247.111313,397.819061,58.796257,238.096619,208.389053,181.474518,408.064941,215.425156,148.408218,172.244019,347.224701,172.244019,MA
168.107101,345.005798,175.41095,246.758987,383.942719,350.754913,133.80957,490.209137,194.13913,258.76825,150,231.173096,418.437561,330.552582,334.892517,395.800446,162.348389,99.639351,463.181396,374.448914,250.567352,257.751831,333,201.73497,330.605499,409.088013,98.762344,290.24472,214.273193,186.986633,388.444336,214.273193,179.847153,164.757401,327.665985,163.248276,MA
163.29422,341.678223,138.708328,217.497131,346.161804,334.533997,129.321304,466.795471,208.830078,286.220184,103.368271,213.527512,430.74353,277.704865,372.04837,414.135254,135.05925,119.883278,453.997803,322.355408,268.225647,265.346954,340.634705,171.353439,281.113861,413.63028,94.725922,257.406281,190.541336,208.700745,414.161804,200.212387,161.839432,203.666397,370.109436,158.151825,MA
153.07515,355.28299,156.080109,193.829819,340.865082,336.001495,152.433594,444.544708,205.197464,234.797791,66.128662,223.289047,407.305786,284.102081,350.406921,400.244934,95.482986,125.447197,441.88913,333.438141,246.416321,221.46106,328.975677,192.379837,261.335022,412.257202,62.769421,269.803619,239.018829,191.094223,414.933716,232.725159,158.776566,181.603958,333.731934,152.318741,MA
160.312195,346.208038,182,199.904984,356.624451,338.998535,120.220627,459.526917,206.087357,301.033234,68.44706,206.167404,445.583893,325.923309,372.977203,385.507446,67.601776,151.211777,493,351.813873,295.895264,313.638336,351.262024,170.425934,308.18338,416.784119,57.21888,307.027679,282.453522,176.119278,432.906464,264.620483,176.954803,184.764709,339.948517,160.514801,MA
161.901199,354.361389,152.472946,188.480774,324.67984,319.025085,147.827606,439.396179,204.061264,294.001709,29.410883,209.468369,378.227448,245.733597,301.400055,402.71579,77.02597,134.807266,420.097595,310.427124,272.825958,287.628235,340.922272,152.472946,208.830078,363.071625,29.206163,236.888153,202.356125,209.267776,381.120728,239.943741,112.058022,143.694122,320.145294,176.638046,MA
142.270874,374.257935,153.378616,203.855347,357.435303,340.506989,131.711807,484.298462,214.785934,246.868393,118.258194,213.974304,400.356079,324.168152,362.729919,403.342285,180.712479,143.171219,534.993469,410.21579,309.85965,213.805984,344.569305,188.809433,299.608063,423.137085,100,293.470612,230.217285,209.30838,413.841766,245.538177,174.347351,165.33905,359.562225,166.330994,MA
170.856659,368.787201,163.370743,231.311478,356.005615,336.180023,119.402679,464.72464,205.360657,323.867249,62.968246,212.426453,393.730865,253.797165,296.575439,414.38266,85.755463,164.468842,468.837921,311.006439,265.80069,320.306091,345.323029,165.193832,245.067337,411.672211,30.610456,256.970825,202.714081,202.252319,413.260223,230.672928,98.183502,196.237106,349.242035,154.262756,MA
29.206163,321.014008,148.973145,221.503952,338.895264,344.140961,145.413208,449.213745,175.011429,157.508728,29.832869,168.689056,246.402115,254.196777,269.564453,369.237061,157.990509,142.351685,429.968597,304.566895,255.925766,219.127823,322.490295,155.32225,279.823151,378.790192,147.166565,265.887207,188.904739,211.206055,384.6297,181.176712,177.115784,181.176712,327.452301,146.492325,MA
243.977463,312.808258,153.469864,227.481873,361.400055,336.928772,243.977463,490.07959,33.241539,197.342346,71.344238,99.181648,307.616638,262.773682,242.981476,331.645905,153.883072,153.883072,392.195099,294.83725,246,187.523331,333.767883,192.398026,262.606171,414.956635,168.860886,248.905609,171.642075,247.523743,400.649475,206.787323,140.007141,175.328262,351.489685,176.309387,MA
142.003525,342.229462,149.164337,232.206802,346.701599,320.975067,142.003525,432.2453,230.063034,290.800629,128.600159,244.738632,391.869873,327.685822,367.961945,426.812592,146.891113,106.230881,425.86853,338.803772,239.718582,286.094391,342.040924,170.950287,291.528717,402.889557,127.349915,250.874466,212.268692,222.144104,394.255005,217.110565,177.369675,184.10051,363.824127,179.724792,MA
121.235306,353.929382,156.98407,242.538651,362.74646,351.069794,121.235306,456.207184,226.490616,275.045441,165.148422,247.606537,431.040588,317.06781,366.742432,419.141968,144.045135,125.538841,464.559998,338.209991,251.753845,285.63089,324.99231,170.017639,301.161072,410.329132,125.131927,273.44104,194.486496,220.095428,394.220764,203.651657,168.600113,155.858917,330.732513,155.858917,MA
129.618668,354.864777,134.37262,256.702148,364.939728,309.535126,115.485931,477.142548,210.009521,255.601257,146.700378,249.927994,411.004852,343.960754,399.824951,387.056854,135.085159,146.754898,470.153168,342.649963,279.121826,269.712799,348.816559,180.712479,337.857971,428.882263,112.147224,282.733093,207.761887,225.144394,394.182709,221,201.40506,170.425934,346.203705,168.715744,MA
255,342.112549,161.310257,269.252655,436.079132,333.150116,255,467.376709,0,193.87883,31.38471,142.790054,329.45105,300.193268,193.038849,305.746613,133.958954,142.790054,408.274414,318.523163,215.113922,192.753723,353.706085,179.61348,287.836761,378.556458,186.59314,298.209656,187.096237,214.140137,381.035431,197.205475,172.026154,181.80484,347.759979,166.58931,MA
178.67569,321.001556,171.187027,194.733154,349.894257,350.091431,178.67569,440.532623,162.336075,230.625244,138.513535,193.631088,376.554108,333.947601,282.931091,400.281158,163.076675,186.59314,451.701233,373.172882,284.015839,238.656662,341.73819,179,322.832764,410.329132,161.623016,310.077423,226.241028,251.031876,397.175018,206.455811,190.142059,153.574081,329.655884,155.19342,MA
130.740204,326.167145,163.981705,249.018066,373.42334,345.908936,129.247818,523.450073,217.002304,309.536743,141.354172,231.077911,428.706207,355.384308,375.856354,437.320251,166.688339,96.56604,491.992889,413.246887,240.260269,294.01532,357.974854,169.239471,355.236542,446.856812,114.236595,321.636444,250.4496,222.407288,395.535095,261.619965,192.418808,164.596481,363.198303,166.508255,MA
161.276154,330.001526,170.5755,207.347534,366.83783,343.064148,130.107651,469.200378,179.069824,257.099213,114.978256,229.984787,420.25943,314.682373,347.541351,381.431519,107.814659,97.948967,446.229767,333.600067,246.456894,234.887207,339.648346,172.490585,296.400055,420.800415,84.758484,302.014893,226.108383,202.200394,416.038452,220.689835,166.964066,177.180695,353.090637,174.347351,MA
104.661362,329.423737,162.003082,252.105133,331.941254,311.661682,104.661362,497.410278,206.545395,239.340759,173.41568,212.708725,400.216187,359.601166,384.922058,422.181244,187.723206,109.808922,495.290833,373.751251,291.568176,242.720001,356.759033,206.958939,332.295044,411.646698,137.317154,290.688843,200.96019,246.138168,392.441071,218.185699,209.747467,174.734085,344.989868,170.299728,MA
128.809937,319.188019,132.457535,250.890411,363.82962,325.35672,119.954155,435,223.825821,260.96936,178.339569,237.857101,400,331.040771,371.436401,398.829529,175.50499,119.151161,445.533386,352.388977,250.730927,233.188766,355.759766,187.032089,330.711365,363.600067,126.775391,264.43335,178.058975,186.603851,385.612488,207.183487,196.471375,170.425934,329.757477,159.452194,MA
86.833176,341.621124,170.423004,244.989792,358.258301,342.005859,86.833176,470.558167,205.769287,193.14502,142.225174,204.792572,390.513763,333.880219,339.01181,419.945221,183.831451,138.079681,467.471924,358.336426,256.756683,236.211777,340.599457,175.071411,291.564758,382.627747,141.873184,281.46048,184.02446,211.92923,378.419067,203.906845,179.913864,190.546585,322.133514,119.016808,MA
129.073624,336.148773,171.058472,252.491577,336.538269,356.679138,94.493385,454.402893,220.229431,202.299286,195.34584,237.185577,392.562103,339.744019,380.770264,398.026367,196.237106,145.784088,501.175629,373.947845,298.328674,215.127869,330.50415,195.166595,319.677948,368.582428,140.684036,262.434753,181.135315,203.651657,369.675537,200.122467,207.154526,166.736313,346.574677,167.5858,MA
209.976196,339.033936,178.137589,267.366791,389.019287,321.60379,126.763557,497.156921,147.166565,283.425476,126.50692,179.493729,379.802582,335.180542,358.219208,400.412292,156.86937,158.483444,451.508575,369.195068,265.414764,251.445816,350.68219,182,347.355713,407.92157,123.693169,305.412842,217.329239,211.945755,374.209839,205.299774,219.617844,154.149277,334.181091,155.724121,MA
