@relation 'AT: Zones9_15k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.228attr_32-0.225attr_13-0.216attr_20-0.211attr_2-0.202attr_12... numeric
@attribute -0.326attr_18-0.275attr_17+0.269attr_8+0.255attr_3-0.249attr_21... numeric
@attribute 0.315attr_15-0.29attr_31+0.289attr_1-0.273attr_34+0.263attr_12... numeric
@attribute 0.337attr_5-0.3attr_14+0.299attr_23+0.285attr_2-0.277attr_13... numeric
@attribute -0.335attr_10+0.307attr_36+0.302attr_33-0.294attr_13+0.283attr_32... numeric
@attribute 0.439attr_26-0.292attr_6+0.288attr_25+0.287attr_10-0.271attr_28... numeric
@attribute -0.489attr_27-0.301attr_29-0.281attr_30-0.254attr_28-0.237attr_11... numeric
@attribute 0.346attr_32-0.327attr_30+0.305attr_23+0.289attr_12-0.28attr_17... numeric
@attribute '-0.356attr_7-0.347attr_25+0.346attr_33+0.329attr_35+0.29 attr_30...' numeric
@attribute 0.445attr_9-0.344attr_27+0.311attr_29-0.284attr_11+0.262attr_22... numeric
@attribute '-0.445attr_1-0.352attr_33-0.344attr_22+0.302attr_9+0.27 attr_36...' numeric
@attribute '0.47 attr_24-0.363attr_34+0.354attr_1-0.336attr_3-0.278attr_11...' numeric
@attribute 0.638attr_36-0.461attr_34+0.325attr_22-0.234attr_25+0.174attr_19... numeric
@attribute 0.604attr_3-0.344attr_24+0.303attr_29-0.27attr_11-0.233attr_7... numeric
@attribute -0.453attr_11-0.388attr_33-0.284attr_24+0.262attr_9+0.223attr_12... numeric
@attribute -0.714attr_18+0.272attr_9+0.224attr_16+0.203attr_1+0.183attr_19... numeric
@attribute 0.356attr_33+0.273attr_24-0.273attr_16+0.268attr_36-0.259attr_8... numeric
@attribute CLASS {A,AA,ADA,AN,BA,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
-2.684377,0.740478,-0.482871,0.040716,-1.559652,0.362357,1.436852,-0.87425,-1.286105,-0.464229,-2.213083,-0.532782,1.403588,-0.434686,0.034294,-0.589465,-0.648043,LA
0.495419,-1.298942,-0.136033,1.513255,-4.250177,-0.761277,0.567802,-1.086058,2.086869,-1.073198,-1.274525,1.150516,0.864837,-0.200452,0.551042,-0.828542,-0.448061,LA
-3.094104,0.374346,-0.532553,-0.027054,-1.112711,0.220985,0.68251,-0.718278,-0.35061,-0.235306,-1.99109,-0.449424,0.564133,-0.32713,0.055036,0.671218,0.474215,LA
-2.437101,-0.654763,1.183633,0.76895,-1.45221,0.086514,1.466168,0.330929,-0.284213,-3.504827,0.187593,-0.414873,-0.046701,-0.448428,-0.279896,0.127812,-0.611795,LA
2.178787,-1.400029,-2.66221,3.762347,-1.333479,-1.22706,-0.14269,-1.607974,2.417759,-0.87983,0.161926,0.616288,0.649702,0.078844,-0.115408,-0.85525,-1.145329,LA
-3.411371,0.547103,-0.38942,0.427205,-1.031629,0.047573,0.576646,-0.507543,-0.951989,-0.490272,-2.200481,-0.48743,0.705844,-0.773207,0.064116,0.558492,0.214497,LA
-2.553519,0.585368,-0.615839,0.603803,-2.29782,-0.901652,1.354605,-1.25555,-0.291257,-2.267347,-2.537496,-0.764173,-0.933579,-0.54143,0.926996,-0.043252,-0.611926,LA
-2.633792,0.247062,-0.281097,0.832451,-1.416774,0.059335,0.439081,-0.475214,-0.899452,-0.863839,-1.917136,-0.058132,0.783694,-0.872132,0.918777,0.154655,-0.008234,LA
-0.510517,-1.113293,0.156147,1.800645,-3.928193,-0.844453,0.92442,-1.690668,2.942394,-0.770222,-1.312751,0.976582,0.806601,-0.006442,0.360763,-0.400529,-0.337386,LA
-0.601935,-0.593164,-0.267295,-0.159436,-1.134384,0.499712,4.824289,2.25934,-1.0297,-1.124843,-0.863244,0.792007,-0.097848,0.29634,0.698744,0.405259,-0.25393,LA
2.839752,-3.534038,-0.444797,-4.215128,0.250517,-1.326715,0.089304,-0.094196,0.712084,0.14724,-0.147442,-0.846543,0.216169,0.221692,0.374133,-0.367134,-0.159906,LA
-2.941237,0.446726,0.167526,0.853019,-0.563113,0.376993,1.474101,-1.210531,-0.76378,-0.90015,-1.608402,-0.352416,0.542235,-0.895876,0.030902,-0.223012,-0.239201,LA
0.699938,-1.039199,-3.267886,1.933285,1.524004,0.53287,4.717409,1.821392,-1.164112,-0.250737,0.954445,-0.091889,-0.250307,-0.095217,-1.171541,-0.75389,-0.19002,LA
1.221516,-3.245444,-0.123173,-4.869277,1.417471,-1.132736,-0.853724,0.563657,1.897992,0.151972,-0.75242,-1.057307,-0.033915,0.341924,-1.096873,0.985225,0.35902,LA
4.136257,-2.594535,0.209318,-1.858236,-2.144081,-3.416111,0.618483,-2.263376,-1.978711,0.219682,0.551863,-1.115751,-0.803908,-0.016598,-1.074283,1.904733,0.359398,LA
-3.065054,0.223971,-0.039256,-0.600294,-0.984287,-0.028334,1.045013,-1.765694,0.063831,-0.426577,-0.554984,-0.306524,0.050203,-0.352766,-0.385401,0.02435,0.064625,LA
-5.177751,-0.144058,-0.206744,1.188686,-0.805651,0.758781,1.015286,-2.045331,-0.940906,0.027029,-3.212723,-0.328247,0.098048,-1.115756,0.137103,-0.243762,0.062337,LA
1.747087,-0.350971,-2.882526,1.842507,0.900178,0.017907,4.452792,1.61899,-0.82029,-0.487137,1.108947,-0.113513,-0.262425,-0.365081,-0.542083,0.041853,-0.681314,LA
1.393868,-4.197567,-1.022224,-4.686777,1.55576,-1.637733,-0.106989,-0.99528,0.409871,1.372522,-0.994,0.005327,-0.046209,1.391185,0.411576,-0.817824,-0.032468,LA
-2.092034,-0.516936,-0.315949,0.258618,-1.082117,0.34546,0.732095,-0.424986,-1.193135,-1.356807,-2.37272,-0.01831,0.339676,-0.704678,-0.181965,0.069025,-0.169857,LA
1.245871,-4.084951,-1.316267,-4.964686,1.735378,-1.770586,-0.033971,-0.825686,0.107543,1.591412,-1.195324,0.085444,0.132984,1.635864,0.331422,-0.935741,-0.159276,LA
-1.514136,-2.899786,-3.131742,-2.284971,-1.348025,3.033831,-0.685334,-1.377133,-1.14824,1.818611,-2.073683,0.036989,0.304221,0.127933,0.896686,-1.298512,-0.624283,LA
-2.808942,0.953484,-0.126476,0.650107,-1.725407,-0.17895,0.743932,-1.169856,-1.704559,0.08829,-2.227176,-0.550826,0.776162,0.080924,0.826781,-0.632863,-0.610253,LA
-0.50829,1.12662,0.046556,-0.805184,-2.368723,-0.181288,2.858292,-4.104175,-1.340915,-1.604449,-1.049874,-1.039772,-0.189046,-0.970554,0.302248,1.962681,0.160368,LA
2.01235,-1.270171,-0.291887,2.588368,-5.826368,-2.526318,-0.594872,-0.216107,-0.443258,-0.544812,-0.880383,0.441816,1.420688,1.021075,-0.241145,0.276471,0.69338,LA
0.046511,0.817906,0.082947,-1.4772,-1.839668,0.518585,2.035733,-4.021672,-1.370978,-1.11985,-0.834991,-0.446277,0.778834,-0.91811,0.622591,1.89165,0.156512,LA
1.623497,-1.806586,-0.306443,2.840376,-5.939364,-2.439651,-0.636875,-0.36451,-0.430856,-0.553306,-0.583947,0.271327,1.344707,0.873288,-0.144566,-0.200014,0.637531,LA
-2.60965,2.462972,-1.347794,1.459479,-0.840897,-0.267102,1.471665,-0.769412,-1.568098,-0.157932,-3.027633,-0.076584,1.470509,0.084554,0.365802,0.719865,0.499949,LA
-3.852059,0.285981,-0.420366,0.989561,-1.042771,0.407347,1.152007,-2.109893,-1.676408,-0.833713,-3.265823,0.443124,0.925592,-1.379089,1.551821,-0.654943,-0.097814,LA
2.27501,-4.456101,-0.77576,-3.901933,0.059865,-1.827422,-0.43354,-1.050859,0.616679,0.507613,-0.864389,-0.289601,-1.077277,0.739336,0.531448,-0.716471,-0.31672,LA
-3.055823,1.048522,-0.417965,1.616264,-1.233311,-0.327415,0.494756,-0.685339,-0.961096,-0.070735,-1.809701,0.082714,-0.549598,-0.134484,0.460874,0.4122,-0.018803,LA
3.372595,-4.750212,-1.513309,-0.367463,-5.307405,-0.4103,-1.01393,-0.609879,-0.245001,-0.068768,-0.235627,0.06869,0.855396,-0.690586,0.382761,-0.359049,0.04287,LA
-4.456722,1.457427,-0.896533,0.676225,-0.502068,-0.175259,1.307171,-1.317932,-2.533248,0.97562,-3.454636,0.551968,0.91901,0.865314,0.357879,-0.687482,-0.18128,LA
1.703272,-3.488329,-1.354662,-0.743361,-3.582871,1.488668,-1.105441,-0.493728,2.831418,-0.900304,-0.531378,0.421255,0.394593,-1.002561,0.903591,-0.215529,-0.829071,LA
-3.698079,0.038318,-0.486075,1.00723,-0.007424,-0.175247,0.265352,-0.061304,-0.096566,-0.060792,-1.812863,0.097946,-0.433913,0.440423,-0.646431,0.634334,0.39544,LA
-1.029354,1.078756,-3.853732,2.837435,1.628753,-0.7035,0.487432,-1.179552,-1.768975,0.142595,0.072143,-0.114901,0.647716,-0.391877,0.091526,-1.254817,-0.825362,LA
2.34012,4.409224,0.628584,-2.116237,-1.817648,0.331969,1.059748,-2.21695,-0.980239,-1.264502,-0.51712,-0.590162,0.034197,-0.707772,0.139867,0.071223,0.423799,LA
-2.239679,0.779826,-0.692756,1.001407,-2.223873,-0.132253,0.762876,-0.880581,-1.870805,-0.349944,-2.505884,-0.148127,0.906668,-1.014668,1.098988,-0.202108,-0.780816,LA
1.426666,-3.752036,-2.15384,-0.941523,-4.347109,1.123216,-1.776692,0.008124,-2.829692,1.172424,-0.891974,-0.650159,-0.009792,-0.650792,0.207702,-0.840964,-0.436528,LA
-3.165254,-1.168103,-0.444374,1.168397,-1.893579,-0.061442,0.911403,-1.728121,-1.963334,0.218741,-2.7944,-0.187209,-0.395805,-1.359948,0.389955,-0.366499,-0.419392,LA
1.631913,-1.992456,0.746008,-3.180271,0.073688,-2.891306,1.361593,-4.051834,-0.064952,-0.060553,0.329818,-0.647491,-1.362666,0.083885,-0.323504,1.316793,-0.889981,LA
-3.434589,2.379036,-1.191573,1.568498,-0.926751,-0.188767,0.397196,-0.03718,-1.270084,-0.512585,-1.873854,0.441837,0.444957,0.335914,0.738956,1.103161,0.287872,LA
1.455461,-2.54598,-0.334523,2.561615,-5.936923,-2.519249,-0.714998,-0.50919,-0.153781,-0.004198,0.154577,-0.232665,1.093393,0.635622,0.066545,-0.307601,0.730512,LA
0.259665,0.310689,-0.603465,-2.100735,-0.895081,-0.211706,2.136914,-4.295327,-0.301792,-0.174107,1.116054,0.076143,-0.079751,0.665917,0.072622,1.04622,0.253042,LA
-2.69276,1.241017,-1.024581,1.728066,-0.700999,-0.669136,0.426115,-0.273318,-1.553543,-0.143032,-2.370746,0.595589,-0.243805,0.537866,0.407063,-0.208051,0.401963,LA
2.693179,-3.881756,-0.155061,-4.001695,0.294743,-1.186011,-0.181464,-0.508912,0.876353,-0.656369,0.647037,-0.919967,0.977662,0.000365,0.944258,-0.782903,0.278135,LA
1.631026,-3.218912,-0.309463,2.136374,-5.703145,-2.208805,-1.08909,-0.498201,-0.397633,-0.365927,-0.39934,0.58423,1.258232,-0.63775,0.164407,0.06399,0.342435,LA
1.615552,-1.826822,-0.058718,2.629087,-6.015886,-2.434926,-0.774789,-0.488109,-0.540119,-1.202832,-1.04688,0.324489,1.301254,1.121837,-0.180208,-0.166617,0.775864,LA
3.687547,-4.247931,-1.175014,-0.08428,-4.998577,0.021274,-1.705482,0.262749,-0.194067,-0.691708,-0.028406,0.249209,0.568634,-0.616799,0.376401,-0.356513,-0.017725,LA
3.304689,-4.583873,-1.559179,-0.130032,-5.278028,-0.197679,-1.422689,-0.245387,-0.170908,-0.515717,0.009071,0.275882,0.788963,-0.412892,0.347324,0.257436,-0.09544,LA
2.17806,-3.372662,-1.870317,-0.795382,-4.106812,1.277513,-0.859407,-0.655797,2.135173,-1.199988,-0.494509,0.565642,0.619244,-0.550352,1.030583,-0.09896,-0.860255,LA
3.426327,-3.910784,-1.789126,-0.250773,-5.354858,-0.134976,-2.053434,0.12019,-0.070718,-1.116619,-0.324327,0.334296,0.894352,-0.631816,-0.472778,0.194856,-0.324564,LA
3.44609,-4.169362,-1.415076,-0.277882,-5.299708,-0.216626,-1.662108,0.100936,-0.075916,-0.247648,-0.161233,0.143935,0.827055,-0.626707,0.391755,0.075335,0.011326,LA
-0.667139,-1.244586,1.383328,-2.46293,1.978277,-4.00083,0.479018,-0.702569,0.85697,1.113509,-0.731284,0.152296,0.166379,0.316013,0.211736,-0.230571,-0.626832,MA
-3.101443,-0.350321,-0.850067,-0.271347,-0.705904,0.951239,-0.125047,-0.60979,-0.088597,0.855826,0.00232,0.397382,-0.204784,-0.993462,-0.163974,0.372119,-0.046399,MA
-3.702531,-0.52619,-0.899961,-0.422169,-1.24991,0.580705,0.064359,-0.839769,-0.609134,1.035553,0.172944,0.495089,0.011042,-0.867915,-0.759858,-0.068383,0.442289,MA
-3.709117,-0.432968,-1.346595,-0.328211,-1.397705,0.384833,-0.411637,-0.531594,-0.501259,1.398763,0.61219,0.605903,0.129177,-1.245059,-1.044206,0.577317,0.518096,MA
-3.703624,-0.26979,-1.471241,-0.86108,-0.87597,0.1088,-0.111876,-0.780959,-0.606129,1.507662,0.179593,0.543559,0.1104,-1.043216,-0.608723,0.042142,0.386282,MA
-0.580952,-1.689031,1.609784,-2.110489,1.65789,-3.922635,0.515493,-0.463424,0.830527,0.564431,-0.65599,-0.144091,0.105404,-0.029878,0.185938,0.196755,-0.265035,MA
-0.514293,-1.865319,1.848283,-2.093565,1.48868,-3.842106,0.119541,-0.809081,1.079449,1.060143,-0.537159,-0.003879,-0.089891,0.12613,-0.420675,-0.304942,-0.167606,MA
-0.524792,-2.417329,2.516388,-1.800908,1.526008,-3.409709,-0.178166,-0.345531,1.211426,0.974271,0.255207,0.073074,-0.145908,0.052671,-0.100945,-0.506041,-0.050906,MA
-0.504437,-2.091497,2.106957,-1.82587,1.704236,-3.584124,-0.019842,-0.678541,1.091425,0.579899,0.081546,-0.167193,-0.062622,-0.083933,0.037766,-0.294827,-0.153928,MA
-3.168551,-0.316823,-0.212028,0.088331,-0.76467,0.610254,0.135861,-0.906329,-0.422101,1.200066,-0.609458,0.620321,-0.030952,-1.59377,-0.346419,-0.043466,-0.073812,MA
-3.462896,-0.325003,-0.694762,-0.060681,-0.921394,0.329508,-0.062252,-0.861066,-0.536924,0.659792,-0.524336,0.566114,0.015522,-1.697642,-0.115639,-0.183558,0.248946,MA
-1.015758,-2.071901,2.057682,-2.021866,1.799279,-3.829255,-0.035188,-0.326371,1.16255,0.632626,-0.457432,-0.262603,0.154359,-0.174049,-0.338134,-0.245764,0.129123,MA
-0.365136,-1.990988,1.784296,-1.98171,1.248629,-3.874038,-0.091683,-0.393498,0.856891,0.811565,-0.140815,-0.543494,-0.210777,-0.270013,-0.259368,0.443319,-0.063982,MA
-0.50444,-1.823733,2.135547,-1.742134,1.350702,-4.085112,0.217411,-0.734256,0.542666,0.95712,-0.229421,-0.087407,0.244565,-0.068795,-0.179041,0.146356,-0.076222,MA
-3.059421,-0.347198,-0.212401,0.302359,-1.167989,0.729389,-0.110145,-0.886656,-0.155422,1.406854,-0.595755,0.491943,0.038653,-1.569608,-0.532524,0.115469,0.306897,MA
-3.233182,-0.241962,-0.677693,-0.187383,-1.183519,0.198941,-0.069141,-0.590394,-0.302467,1.184786,-0.281006,0.421869,0.086501,-1.498394,-0.439217,0.586405,0.386925,MA
-3.208601,-0.2942,-0.535783,-0.346667,-1.453041,0.424417,-0.188912,-0.750101,-0.297552,1.378494,-0.145509,0.469346,0.046042,-1.48618,-0.595395,0.336463,0.2278,MA
-1.316364,-1.830801,1.514999,-2.009078,2.029369,-4.013583,-0.15677,-0.39244,1.504853,-0.245705,-0.973901,0.120489,-0.006457,0.216921,0.004245,0.146128,0.307403,MA
-0.699758,-1.731554,1.464446,-2.488556,1.714051,-3.785883,0.193599,-0.655979,1.109698,0.768397,-0.347628,-0.452636,0.134723,-0.109741,-0.059317,0.355,-0.270909,MA
-1.162556,-2.116207,1.559784,-2.288731,1.425737,-4.142612,-0.299398,-0.211916,1.19436,0.568959,-0.309745,-0.341888,-0.112843,-0.070499,0.184718,-0.322592,-0.21389,MA
-0.858407,-2.124066,1.734996,-1.911087,1.533496,-4.001356,0.144338,-0.8807,0.991022,0.300823,-1.041331,0.412435,-0.105944,0.464122,-0.197631,-0.03487,0.093315,MA
-3.371396,0.235606,-0.867376,-0.164122,-1.232539,0.296156,-0.108566,-0.860909,-0.365693,1.133323,-0.462753,0.43864,0.381402,-1.794253,-0.184156,0.395292,0.189585,MA
-3.667619,-0.149579,-0.744759,-0.222659,-0.563171,0.466925,-0.006161,-0.915363,-0.473227,1.962965,-0.333259,1.180375,0.403365,-1.465303,-0.416218,-0.305319,-0.012732,MA
-0.749003,-2.393992,2.196112,-1.970024,1.950208,-3.417182,-0.087728,-0.408514,1.094836,0.901542,-0.047021,-0.012233,0.181718,0.168244,-0.426631,-0.139282,0.178219,MA
-0.197461,-2.061483,2.313147,-1.721541,1.430678,-3.608548,0.020058,-0.674079,1.004306,1.285648,-0.075026,0.105783,0.059101,0.008797,-0.182795,0.250282,0.111229,MA
-3.0329,0.506408,-0.835443,-0.563649,-1.404765,0.5256,-0.200605,-0.287226,-0.367505,1.007007,0.112403,0.706877,0.646627,-1.526205,-0.748848,0.398852,0.165747,MA
-0.764637,-1.679055,1.568499,-2.35066,1.227276,-4.243919,0.229615,-0.592511,0.685523,0.923788,-0.664806,-0.317647,-0.054268,-0.062665,-0.211469,0.28455,-0.213581,MA
-0.516185,-1.492107,2.076413,-1.974705,1.296683,-4.12821,0.203798,-0.639689,0.5552,0.708642,-0.39552,-0.270323,0.397067,-0.172688,-0.27237,0.397047,-0.140972,MA
-0.366905,-1.266409,1.180798,-2.403956,1.834428,-4.09999,1.005298,-0.458345,0.268021,1.339107,-1.173332,0.212804,0.12094,0.318976,0.501432,0.31944,-0.411485,MA
-0.486312,-1.91323,1.956707,-1.989474,1.795226,-3.724385,0.374005,-0.714334,0.80209,0.89918,-0.526029,-0.08973,0.405524,-0.005519,-0.333415,-0.381566,0.06377,MA
-0.630224,-1.475445,1.457268,-2.26844,1.675109,-4.147703,0.446561,-0.563144,0.647926,1.226324,-0.657636,-0.017744,0.093186,0.156341,0.172252,0.227933,-0.436707,MA
-4.182193,-0.191583,-0.837762,-0.222721,-1.125442,0.233616,0.178742,-0.692951,-0.605162,1.390472,-0.57412,0.66895,0.182113,-1.719809,-0.481239,-0.241668,0.263902,MA
-0.890595,-1.778911,1.655239,-2.393065,1.497,-4.08449,0.391558,-0.630761,0.86648,1.115089,-0.774171,-0.098127,-0.198309,-0.000707,0.16205,0.126813,-0.125759,MA
-0.52358,-1.487775,1.760592,-1.894383,1.587335,-4.169992,0.512491,-0.686796,0.566253,0.818922,-0.57596,-0.113781,0.416598,-0.039642,0.054837,0.470195,-0.150572,MA
-0.717736,-1.321932,1.203174,-2.578776,1.771379,-4.243456,0.645101,-0.547864,0.279378,1.271266,-0.904541,0.099927,0.201209,0.394512,0.322158,0.225751,-0.401085,MA
-0.753384,-1.423342,1.611156,-2.425603,1.368462,-4.110051,-0.226141,-0.277105,0.933599,0.8584,-0.317886,-0.389238,0.00706,-0.008015,-0.397416,0.902246,-0.067063,MA
-3.84991,0.069548,-0.602723,0.042226,-1.09541,0.31277,-0.069365,-1.073408,-0.752555,1.691798,-0.818316,0.714573,0.854097,-1.579214,-0.488738,-0.298531,0.062167,MA
-0.822614,-1.387035,1.650477,-2.232807,1.667651,-4.338829,0.602322,-0.598911,0.473424,1.324675,-1.069916,0.085679,0.186878,0.15309,0.161,-0.002993,-0.384129,MA
-3.398386,0.003262,-0.568075,0.032454,-0.887881,0.063569,0.200279,-0.671351,-0.719069,1.587147,-0.897985,0.527258,0.488276,-1.645356,-0.212183,0.175067,-0.107286,MA
-3.851252,-0.18387,-0.486786,-0.091418,-0.683562,0.164488,0.071206,-0.814282,-0.418361,1.662602,-0.668636,0.913946,0.466611,-1.362009,-0.248838,-0.061064,-0.095436,MA
-0.849173,-1.78235,2.035416,-2.035812,1.56729,-4.079433,0.152786,-0.602437,0.909775,1.359554,-0.302005,0.170152,0.144328,0.180526,0.068156,0.04825,-0.258482,MA
-3.631531,-0.220596,-0.551692,-0.398064,-0.974671,-0.109416,0.074432,-0.785525,-0.792466,1.55571,-0.371865,0.831912,0.542571,-1.540736,-0.305399,0.189671,0.15282,MA
-1.032271,-1.748106,1.795066,-2.083386,1.591233,-4.292032,0.346984,-0.81462,0.899874,1.334053,-0.608954,0.211371,0.109644,0.282756,0.112524,0.064017,-0.350172,MA
-4.338667,0.344218,-1.618248,-0.403386,-0.710619,0.373802,0.257492,-0.979296,-0.989678,2.136784,-0.816853,0.996621,0.762758,-1.144289,-0.301356,0.032967,0.151382,MA
-1.207638,-1.358533,1.617879,-2.329702,1.681365,-4.44721,0.418085,-0.721755,0.734512,0.990158,-0.813784,0.050945,0.248898,0.204679,0.104046,0.285119,-0.353357,MA
-1.264997,-1.393078,1.478905,-2.530135,1.938582,-4.356467,0.219673,-0.682534,0.754478,1.56107,-0.487017,0.30517,0.353145,0.544644,0.27895,0.287681,-0.467411,MA
-0.881377,-1.676182,1.63006,-2.25686,1.578271,-4.21061,0.374157,-0.615235,0.747786,1.208271,-0.578043,-0.021827,0.313544,0.183918,0.175295,0.424911,-0.199137,MA
-1.078115,-1.764925,1.482597,-2.624703,1.553531,-4.132673,0.140294,-0.584962,0.659873,0.759764,-0.563998,-0.292597,0.048268,0.020859,-0.033065,0.1734,-0.146993,MA
-0.699691,-1.881702,1.594538,-2.376049,1.378783,-4.001113,0.153627,-0.449521,0.783726,1.075611,-0.645336,-0.10621,0.046243,0.101299,-0.030167,0.657179,0.051033,MA
-0.859715,-1.247256,1.83605,-1.997329,1.994528,-4.257883,0.489389,-0.643355,0.469187,1.099334,-0.94866,0.192608,-0.091307,0.0937,0.472128,-0.112876,-0.53562,MA
-1.408067,-1.891202,2.061543,-2.129519,1.730054,-4.226988,-0.160403,-0.619025,0.974282,1.039516,-0.196464,-0.089118,0.284843,0.027946,-0.01509,0.360576,-0.07326,MA
-0.94317,-1.298157,0.869297,-2.928727,1.907384,-4.260864,0.450699,-0.602008,0.526408,1.672578,-0.35895,-0.0592,0.289208,0.485505,0.295336,0.415758,-0.472656,MA
-1.169179,-1.707226,1.751995,-2.219514,1.674854,-4.271943,0.27437,-0.468093,0.858145,1.12625,-0.526757,-0.146706,0.279372,0.041957,0.12482,0.525736,-0.168818,MA
-4.323943,-0.17867,-1.057248,-0.786053,-0.950757,-0.037793,0.08724,-0.769911,-0.676642,1.747548,-0.460755,1.310524,0.382632,-1.779309,-0.529054,0.076887,0.421971,MA
-1.493828,-1.722449,1.656533,-2.517383,1.886531,-4.266275,0.091035,-0.565464,0.813824,1.210645,-0.341705,0.08238,0.166523,0.336723,0.333331,0.273114,-0.275188,MA
-0.879998,-1.825326,1.545537,-2.555155,1.51742,-4.069781,0.468634,-0.585565,0.756209,1.128584,-0.98286,-0.034521,-0.018056,0.150429,0.091556,-0.312404,-0.236652,MA
-1.083483,-1.742997,1.37363,-2.50373,1.700738,-4.236264,0.381784,-0.54606,0.714466,1.272221,-0.761415,0.004065,0.128693,0.329211,0.144565,0.343164,-0.192985,MA
-4.523471,0.029209,-0.471573,0.045595,-0.718565,0.410878,0.050602,-0.911095,-0.56769,1.937154,-0.473256,1.190843,0.37267,-1.280742,-0.161524,-0.258929,0.160248,MA
-1.44262,-2.083801,1.900321,-2.208996,1.754723,-4.153283,-0.207096,-0.71471,0.958892,0.840834,-0.086168,-0.064937,0.245452,0.149217,-0.001144,0.22523,-0.072409,MA
-0.689633,-1.793473,1.681431,-2.228706,1.574241,-4.079752,0.520728,-0.580946,0.641039,1.279603,-0.690844,0.085851,0.156899,0.161651,0.443288,-0.053973,-0.26052,MA
-1.307617,-1.553158,1.628388,-2.359097,1.904864,-4.307702,0.172265,-0.540224,0.533809,0.848329,-0.690179,0.105313,-0.120023,0.225308,0.396809,-0.071857,-0.422906,MA
-1.320086,-1.61008,1.571697,-2.5059,1.928008,-4.260561,0.317443,-0.788373,0.69117,1.30067,-0.592617,0.107186,0.133474,0.306188,0.439514,0.310234,-0.508088,MA
-3.217239,0.036511,-0.500169,-0.524007,-0.685497,0.290648,-0.011187,-0.560036,-0.067389,1.254576,0.062992,0.605798,0.239679,-1.021619,-0.139336,0.748669,0.15958,MA
-0.874288,-1.705656,1.876539,-2.133845,1.326376,-4.208363,0.48974,-0.532963,0.835316,0.755658,-0.564611,-0.222369,0.120123,-0.148775,0.211547,0.123635,-0.080661,MA
-3.881737,0.207908,-0.978746,-0.726464,-0.253453,0.223404,0.700871,-1.11278,-0.829282,2.225712,-1.030436,1.43866,0.526806,-0.613514,0.28879,-0.290054,0.029154,MA
-0.962807,-1.726771,1.872683,-2.150917,1.805231,-4.041468,0.527127,-0.656904,0.890459,1.039201,-0.786842,0.025112,0.071524,0.053281,0.175621,0.025126,-0.112428,MA
-2.740632,-0.714923,-1.02112,-0.428128,-0.840619,1.241927,-0.034563,-0.635148,-0.062471,1.225881,0.216921,0.380295,0.142044,-1.187258,-0.08917,0.049318,0.111922,MA
-0.77188,-2.267272,1.987809,-1.786265,1.419156,-3.858969,-0.145686,0.047098,1.120014,0.296784,-0.160453,-0.496474,-0.454736,-0.412876,0.19843,-0.49204,-0.175577,MA
-3.626512,-0.064908,-0.266418,0.396929,-0.66007,1.259835,-0.048397,-0.942522,-0.120336,1.105321,-0.171647,-0.128614,-0.325541,0.084062,-0.101199,-0.020289,0.078524,MA
-3.357051,-0.346263,-0.743157,0.328634,-0.504275,0.107116,-0.265335,0.548653,-0.189512,-0.113374,0.155401,0.677977,-0.126527,-1.336231,0.039688,-0.245212,-0.445131,MA
-0.110015,-2.263133,1.660199,-1.392553,1.414457,-3.685709,-0.015905,-0.072986,0.879476,-0.14641,-0.784985,0.029469,-1.053062,0.018106,0.146885,0.036848,-0.28025,MA
-2.851101,-1.050121,0.197882,-0.250309,-0.175365,-1.25875,0.111468,0.404176,0.054283,-0.632687,0.129638,0.809468,-0.354065,-0.760549,-0.286854,-0.176657,0.086184,MA
-3.292869,-0.320452,0.088349,-0.081345,-0.266668,0.503883,-0.075051,0.190616,0.422833,1.06503,0.610329,0.065957,-0.69489,-1.038492,0.119359,-0.183142,0.220736,MA
-2.7851,-0.600019,-0.402921,-0.772625,-0.110188,0.127513,0.044025,0.109361,0.011761,0.480752,0.322421,0.60854,-0.107485,-1.506988,-0.316603,0.245896,0.101542,MA
-0.401083,-1.757979,1.539783,-1.434543,1.474557,-4.165847,-0.227981,0.173807,0.425398,-0.433081,-0.719011,-0.216638,-0.732958,-0.238678,0.295648,-0.019789,-0.348977,MA
-3.055979,-0.541331,-0.511807,-0.550111,-0.894714,0.288796,0.067469,-0.42747,-0.283147,0.640884,0.189782,0.302904,-0.153664,-1.479446,-0.199211,0.501365,0.101673,MA
-0.249488,-2.401861,2.036868,-1.720382,1.150171,-3.578556,-0.097469,0.021695,1.25067,0.793827,-0.248576,-0.398185,-1.309845,-0.462156,0.136086,-0.103252,-0.503901,MA
-0.467342,-2.019315,1.529941,-1.512521,1.960114,-3.743485,0.150314,-0.325854,1.059414,-0.111612,-0.957455,-0.199983,-0.558598,-0.09425,0.054921,0.163253,0.147445,MA
