@relation 'AT: frechetCheckA - Copy-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.569attr_4-0.516attr_2-0.514attr_6-0.314attr_5-0.199attr_1... numeric
@attribute -0.671attr_3-0.583attr_1+0.314attr_4+0.248attr_6-0.171attr_2... numeric
@attribute '-0.715attr_5+0.47 attr_2-0.284attr_1+0.276attr_3+0.259attr_6...' numeric
@attribute -0.51attr_6-0.449attr_5+0.444attr_1+0.382attr_4-0.365attr_3... numeric
@attribute '0.551attr_6-0.535attr_2+0.52 attr_1-0.374attr_5-0.026attr_3...' numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
3.11845,3.500461,0.752539,3.197967,-0.08384,KT
3.368533,3.553773,0.770352,2.994349,-0.0859,KT
2.002304,4.245866,-0.668003,0.377864,0.077993,KT
1.173277,2.386499,-0.60848,0.899218,-0.72573,KT
-0.101626,2.901987,0.714609,0.690345,-1.363849,KT
2.65543,3.306203,0.891,3.542175,-0.232071,KT
0.074099,2.980613,0.383943,0.735099,-1.084755,KT
-0.01181,2.052699,0.536939,1.189764,-0.720684,KT
2.792883,3.427952,0.796241,3.43887,-0.154251,KT
1.805028,4.325363,-0.791801,0.441453,0.052704,KT
3.015956,3.460937,1.017908,3.18455,-0.378924,KT
1.004992,4.484295,-1.273993,-0.146011,0.125545,KT
2.727636,2.921015,1.016281,2.672329,-0.28218,KT
-0.596362,2.932824,0.640445,0.44514,-1.494091,KT
2.809664,3.423076,0.734158,3.451868,-0.080656,KT
2.863692,3.41523,0.950306,3.334324,-0.309252,KT
2.537404,3.279328,0.967155,3.606976,-0.324391,KT
2.57265,3.220381,0.996916,3.590146,-0.328192,KT
-0.963406,0.940301,-0.949492,-0.109417,-1.279841,KT
2.729835,4.25051,-0.101314,1.461818,0.016614,KT
2.866958,3.488323,0.802065,3.363504,-0.173431,KT
3.211493,3.817436,0.784502,3.013698,-0.232482,KT
2.729585,3.328564,0.895755,3.479814,-0.234737,KT
0.352375,2.648072,0.354893,0.787267,-0.778367,KT
2.711724,3.490403,0.919381,3.429804,-0.328999,KT
2.815431,3.539303,0.863992,3.360099,-0.270877,KT
1.488395,2.426989,0.733708,2.095721,-0.352419,KT
3.300653,3.732365,0.904216,2.933047,-0.317278,KT
2.66138,3.002006,0.729871,3.69995,0.070502,KT
-1.787321,1.386954,-0.636021,0.246782,-1.109116,KT
1.182935,4.328521,-1.311957,-0.39591,0.058393,KT
-0.592478,2.39531,0.285827,0.625525,-0.990585,KT
-1.109223,0.206513,-1.104822,0.428091,-0.381079,KT
-0.365062,1.379837,-0.829863,-0.303262,-0.80175,KT
-1.11706,1.428208,0.878499,0.812513,-1.044287,KT
-1.417128,2.043166,-0.155498,0.6127,-1.820677,KT
2.436511,3.006419,1.022868,3.749152,-0.292179,KT
-1.113642,0.639296,-0.485081,1.05551,0.002314,KT
2.63755,4.295151,-0.117802,1.465962,0.044499,KT
0.083831,2.008522,-1.006516,0.126909,-0.211641,KT
2.754566,3.256263,0.783296,3.528379,-0.076701,KT
1.23673,4.397509,-1.186499,-0.10002,0.083779,KT
1.951061,2.963242,1.125045,4.072783,-0.46447,KT
2.145708,3.064309,1.28792,3.838306,-0.655689,KT
0.544451,2.834807,-0.761384,-0.210994,-0.255932,KT
1.562357,4.334152,-0.927589,0.050792,0.123503,KT
2.735862,3.242971,0.975026,3.473953,-0.287371,KT
2.296605,3.089025,0.958597,3.846082,-0.275968,KT
2.04258,3.060014,0.986119,4.027345,-0.334703,KT
1.364389,3.00578,-1.272265,-0.154658,-0.54759,KT
1.461341,4.293362,-1.061295,-0.21656,0.107586,KT
2.665838,3.410499,0.958329,3.47461,-0.347289,KT
-0.720334,3.373793,0.014249,0.066887,-1.433376,KT
1.139767,4.390157,-1.257412,-0.285055,0.103462,KT
2.05549,4.301456,-0.578432,0.659711,0.076052,KT
-0.88716,2.799216,0.61572,-0.005192,-1.767335,KT
2.715403,3.33484,0.967641,3.460793,-0.319384,KT
2.294715,3.231806,1.11839,3.739664,-0.511387,KT
-0.667101,2.765114,0.40296,0.337762,-1.346523,KT
2.907516,3.374145,0.86281,3.349587,-0.188583,KT
-0.503772,2.262902,0.635784,0.684978,-1.134286,KT
1.805045,2.900812,1.20685,4.167348,-0.553134,KT
-0.148662,1.561832,-0.908215,-0.176506,-1.167427,KT
1.332292,4.344318,-1.118878,-0.215645,0.118399,KT
2.11585,4.253898,-0.565953,0.562863,0.07691,KT
-0.594488,3.031636,0.559139,0.279463,-1.455929,KT
-0.11657,2.641676,0.892082,0.68149,-1.405757,KT
2.684875,3.317024,0.838341,3.537322,-0.173287,KT
-0.387489,3.184935,0.403,0.379398,-1.349843,KT
-0.576945,0.961038,-0.720963,0.08893,-0.879673,KT
-0.1108,-0.298995,-0.230441,0.736524,-1.337494,KT
2.821091,3.27292,0.807572,3.466028,-0.09996,KT
1.535468,4.345501,-0.964864,0.092932,0.09658,KT
-0.611817,2.301522,0.250379,0.576184,-0.830928,KT
2.518059,3.206724,0.937508,3.656188,-0.265223,KT
-0.49406,2.644724,0.724059,0.489637,-1.469022,KT
0.40981,2.310114,0.835195,1.224668,-0.925698,KT
-0.498687,2.909259,0.636065,0.361214,-1.436148,KT
1.018435,4.419953,-1.34776,-0.319665,0.089772,KT
3.583937,-1.196611,-1.395573,-0.301084,-0.180667,KT
-1.778149,0.302273,0.208172,0.107554,-0.559635,KT
0.81937,-0.499115,-0.559543,1.042141,-1.550801,KT
-0.012434,-0.312288,-0.393837,0.726301,-1.701645,KT
-0.893117,0.623076,-1.156594,-0.151253,-0.665446,KT
-1.313459,1.369429,0.802455,0.396725,-0.751764,KT
-0.07403,0.224768,0.232319,0.31347,-0.714193,KT
0.123733,1.036813,-0.438188,1.058486,-2.256789,KT
1.587436,2.56267,0.79127,4.592465,0.010859,KT
-0.219967,0.539819,0.598115,-0.709579,-0.576329,KT
2.194577,0.537538,-0.675426,-0.896265,-1.2332,KT
2.721842,3.260226,0.741462,3.566266,-0.036934,KT
-0.028884,-0.285854,0.027447,0.296437,-1.252789,KT
0.15749,0.459565,-0.526441,-1.466264,-1.33967,KT
-1.162051,-0.35118,-0.972151,-1.983581,-0.581603,KT
-1.767063,-0.154689,-0.776225,-2.296888,-1.777103,KT
-0.72956,0.259584,0.25722,-0.337456,-0.387513,KT
-0.141225,-0.828266,-1.488158,-0.783805,-0.379233,KT
-1.572733,-0.211415,-0.938894,-0.664485,-1.313588,KT
4.34157,0.78331,2.960743,-0.290556,-0.130784,KT
0.677298,-1.033765,-1.011525,-0.386046,-0.071945,KT
-1.060931,0.359779,0.053382,-0.601899,-0.418889,KT
2.42692,0.326818,-0.465691,-0.719455,-0.939502,KT
-0.936346,-0.158792,-0.490572,-0.067767,-0.241449,KT
-1.303372,-0.168362,-0.59721,0.014092,-0.110383,KT
4.037622,-0.032542,-0.729215,-0.897296,-0.981451,KT
-1.217566,0.16419,-0.382307,-0.229165,0.053944,KT
-1.255427,0.203166,-0.295421,-0.48994,-0.329956,KT
2.112856,-0.309453,-1.384062,-0.392125,-0.663897,KT
-0.191502,0.792487,-1.012182,0.687989,-0.988607,KT
1.040195,-0.460479,-0.885768,-1.158719,-0.44694,KT
-1.021015,1.808872,-1.042827,-0.998736,-0.646346,KT
0.70127,0.797064,-0.309123,-1.266413,-1.36831,KT
2.644706,1.329123,4.017165,-0.660256,0.080257,KT
1.614882,4.335598,-0.930938,0.20166,0.068142,KT
3.258471,4.15545,0.234707,1.873279,-0.021219,KT
-1.119064,0.23295,0.363443,-0.848867,-0.682081,KT
0.887569,0.874976,-0.119668,-1.128737,-0.774141,KT
-1.271521,-0.178448,-0.625776,-0.072359,0.23484,KT
-1.29242,-0.505511,-0.847332,0.554965,-0.667585,KT
-0.977802,-0.494928,-0.136634,-0.201164,-0.232206,KT
-1.363049,0.708526,0.519375,-0.775373,-0.109382,KT
1.111088,4.329336,-1.341814,-0.536163,0.092688,KT
1.506639,-0.487248,-0.67299,-0.946854,-0.470764,KT
0.762379,4.445228,-1.566096,-0.538327,0.064893,KT
4.632048,0.112449,0.678474,0.084691,-0.124183,KT
-1.093398,-0.142057,-0.199016,-0.244468,-0.429385,KT
0.423727,0.068409,-0.638264,-0.767354,-0.218105,KT
-1.368013,0.341145,-0.044828,-0.885704,-0.988717,KT
-1.773616,0.393124,-0.076084,-0.871302,-0.963882,KT
-0.927223,-0.277812,-0.101243,-0.288256,-0.445688,KT
-0.932956,1.062839,-0.685439,-0.588929,-0.163646,KT
-1.550658,0.159935,-1.132725,-0.119274,-0.070892,KT
-1.660567,-0.143674,-0.603845,-0.330633,-0.166731,KT
-1.750025,0.309073,-0.048284,-0.859231,-1.096226,KT
-1.282365,0.22642,-1.092868,-0.137788,-0.371333,KT
-1.14211,0.614598,0.129764,-0.767149,-0.79681,KT
-1.441224,-0.495297,-1.451664,0.213853,-0.853332,KT
-1.499108,0.361409,-0.150029,-0.622448,-0.714225,KT
-1.597979,0.351922,-0.756703,-0.393689,-0.096555,KT
-1.579953,0.190763,-1.334037,-0.033436,-0.441227,KT
0.60253,4.578145,-1.503622,-0.391834,0.163765,LA
0.552705,4.614799,-1.498838,-0.347734,0.182497,LA
0.630372,4.565054,-1.29758,-0.695902,0.381638,LA
0.668722,4.574447,-1.333554,-0.493353,0.295618,LA
-0.5952,0.745002,-1.005267,0.302651,1.576543,LA
0.87295,4.441701,-1.277874,-0.700954,0.287324,LA
0.774044,4.537392,-1.240728,-0.540947,0.33421,LA
0.682214,4.56684,-1.376303,-0.430915,0.241651,LA
0.44784,4.688035,-1.423479,-0.373348,0.299174,LA
0.655812,4.582903,-1.346844,-0.465105,0.28507,LA
0.486593,4.637582,-1.500352,-0.406242,0.222691,LA
0.487636,4.600346,-1.57007,-0.483554,0.177966,LA
0.525768,4.671851,-1.370826,-0.328246,0.299144,LA
-1.026565,0.033745,-1.402551,0.900069,2.212257,LA
0.446597,4.708914,-1.451788,-0.229598,0.248909,LA
0.274882,4.772001,-1.427706,-0.404505,0.381222,LA
0.395634,4.67701,-1.584618,-0.321889,0.177791,LA
0.479004,4.569998,-1.615993,-0.588099,0.162867,LA
0.391053,4.681302,-1.538306,-0.38275,0.230356,LA
0.623469,4.583738,-1.293371,-0.627306,0.375494,LA
0.391298,4.723461,-1.464113,-0.284271,0.274286,LA
0.584006,4.599031,-1.267646,-0.694141,0.427917,LA
0.39529,4.68677,-1.551507,-0.324297,0.206306,LA
-0.530685,0.372444,-1.731242,0.640814,2.417433,LA
0.537117,4.640658,-1.240745,-0.651003,0.464114,LA
-0.930619,0.093714,-1.602587,0.885987,2.685905,LA
0.25476,4.763895,-1.588954,-0.253667,0.226298,LA
0.460015,4.704945,-1.228875,-0.551789,0.491053,LA
-1.348784,-0.31333,-1.790721,1.05709,2.38844,LA
-1.364439,-0.269602,-1.016155,0.760778,1.760189,LA
-0.960264,-0.337615,-1.853555,1.002331,2.884702,LA
-0.577751,0.352355,-1.911429,0.661775,2.612497,LA
0.323837,4.673017,-1.632065,-0.459332,0.196711,LA
0.562126,4.599392,-1.282813,-0.727085,0.431408,LA
0.501858,4.645171,-1.513577,-0.308075,0.186082,LA
-1.348258,-0.182512,-1.282512,0.9987,1.917027,LA
-1.455304,-0.300616,-1.407295,0.991734,2.155654,LA
0.506627,4.633624,-1.291531,-0.689572,0.442614,LA
0.923473,4.545967,-0.84869,-0.698015,0.62517,LA
-0.282022,-0.044987,-1.003495,0.930687,2.831153,LA
-0.591865,0.89325,-0.687387,0.168641,1.218452,LA
0.692795,4.551,-1.392508,-0.457442,0.228093,LA
-0.833516,-0.245766,-1.598597,0.83071,2.372618,LA
-0.802216,-0.164369,-1.191509,0.490319,2.11325,LA
-1.353027,0.206843,-0.263668,0.470588,0.966766,LA
0.407516,4.682748,-1.315403,-0.66989,0.464509,LA
-1.183811,-0.114906,-1.351695,0.821129,1.607872,LA
-0.726999,0.23143,-0.488728,0.128435,0.789278,LA
-0.528099,0.464422,-0.768436,0.171433,1.155375,LA
-1.015005,0.537383,-0.593625,-0.049065,1.140969,LA
-0.991708,0.553363,-0.766217,0.271955,1.082106,LA
-0.724925,1.094085,-0.790681,-0.190071,1.272634,LA
-0.821118,0.697766,-0.691035,0.101154,1.068069,LA
-0.662525,0.176025,-0.345374,0.053394,0.638173,LA
-0.771788,-0.213323,-0.065045,-0.443524,0.914821,LA
-1.07541,0.580365,-0.513343,0.410457,1.190184,LA
-1.382621,-0.215409,-1.661627,1.043774,1.791941,LA
-0.785031,-0.014809,-0.242776,-0.459386,0.964219,LA
0.672901,4.543216,-1.379369,-0.568662,0.269215,LA
-0.433269,0.732614,-0.60837,0.012352,1.044597,LA
0.530074,4.591065,-1.322874,-0.792473,0.424701,LA
-1.084553,-0.442496,-1.76429,0.935482,2.80487,LA
-1.050814,0.066628,-1.256893,0.669589,1.456388,LA
-1.208232,0.022981,-1.201064,0.665654,1.979684,LA
0.439269,4.647135,-1.606285,-0.322925,0.139602,LA
-0.857964,0.00842,-1.69301,0.60241,2.781869,LA
-1.126036,0.061341,-1.642856,1.065616,1.929002,LA
0.333442,4.717919,-1.458577,-0.472949,0.341045,LA
-0.764094,0.482379,-1.863584,0.773283,2.023349,LA
-1.034704,-0.079638,0.157523,-0.25878,0.64303,LA
-0.24086,1.050171,-0.852454,0.087949,1.223783,LA
0.820144,4.487103,-1.056957,-0.948618,0.544339,LA
-0.654359,0.925904,-0.641269,0.065988,1.004444,LA
-0.420966,0.098268,-0.210909,-0.589018,0.883499,LA
-0.619265,1.20178,-0.664876,0.036828,1.065488,LA
-0.459461,0.250058,-0.546717,-0.559391,1.028181,LA
-0.604077,0.018106,-1.78108,0.988142,2.348736,LA
0.684873,4.51138,-1.205457,-0.959405,0.483597,LA
0.883377,4.413721,-1.427348,-0.586482,0.135061,LA
0.668065,4.471078,-1.543199,-0.692942,0.156703,LA
0.752259,4.488525,-1.45493,-0.517544,0.159344,LA
0.7921,4.43452,-1.427494,-0.723356,0.202722,LA
0.855791,4.500965,-1.125143,-0.682101,0.420414,LA
0.726044,4.505297,-1.453424,-0.505345,0.170414,LA
0.584075,4.529883,-1.623252,-0.499946,0.091749,LA
0.611314,4.59426,-1.452482,-0.365782,0.197923,LA
0.668761,4.611048,-1.137134,-0.608364,0.482721,LA
0.530731,4.573407,-1.569351,-0.505298,0.162779,LA
0.911038,4.384005,-1.414478,-0.681209,0.15093,LA
0.66155,4.522085,-1.50954,-0.506743,0.153127,LA
0.399865,4.639826,-1.617054,-0.447027,0.171991,LA
0.68066,4.451093,-1.586765,-0.693368,0.11426,LA
0.876028,4.458446,-1.121103,-0.84689,0.445414,LA
-0.751781,0.223862,-1.834345,0.746967,2.39756,LA
0.613881,4.537805,-1.539396,-0.508868,0.150347,LA
0.757316,4.489526,-1.429137,-0.538299,0.182645,LA
0.821369,4.530698,-1.065639,-0.714799,0.492572,LA
0.954935,4.314821,-1.553661,-0.699528,0.016828,LA
1.123897,4.478155,-0.788833,-0.598122,0.564437,LA
0.606589,4.627688,-1.420159,-0.260512,0.207585,LA
0.722398,4.488252,-1.359586,-0.742181,0.295628,LA
-0.696818,0.234246,-1.475456,0.684669,1.869642,LA
0.644593,4.511029,-1.265496,-0.976449,0.454774,LA
0.913947,4.417796,-1.14091,-0.919567,0.424875,LA
-0.851179,0.58617,-0.245918,-0.213884,1.484479,LA
0.570396,4.524263,-1.552644,-0.671065,0.189679,LA
-0.235253,0.809466,-1.091047,-0.147077,1.488643,LA
-0.077327,0.269578,-1.196373,0.475631,1.96516,LA
0.298228,4.73306,-1.554068,-0.345638,0.252915,LA
-0.672785,0.440793,-0.495888,-0.492666,0.797925,LA
-0.73106,1.014934,-0.405825,-0.474068,1.23957,LA
-0.726903,-0.026633,-0.844752,0.277346,1.273992,LA
-0.50275,-0.044342,-1.550874,0.588035,2.313732,LA
-0.172788,0.017228,-1.175886,0.500478,2.674478,LA
-0.735554,0.657654,-0.584628,0.206675,0.840956,LA
0.169336,1.836028,-1.051166,-0.412446,1.08411,LA
0.561029,4.59101,-1.384337,-0.617934,0.325869,LA
-0.6065,0.678503,-0.955957,0.15287,0.990997,LA
-0.637457,0.52225,-0.686333,0.3049,1.274522,LA
0.751728,4.491215,-1.269041,-0.787231,0.366865,LA
0.372425,4.702593,-1.593131,-0.242627,0.166443,LA
0.607194,4.587914,-1.277924,-0.67283,0.404561,LA
0.382809,4.667648,-1.608866,-0.365675,0.171489,LA
-0.574472,0.385619,-0.187807,-0.375826,0.823593,LA
-0.979682,0.335522,-0.760989,0.429144,0.941223,LA
0.6523,4.556881,-1.162747,-0.883137,0.520298,LA
0.664539,4.605999,-1.358428,-0.309331,0.242046,LA
0.376522,4.732823,-1.397208,-0.377949,0.355067,LA
0.610741,4.609353,-1.201281,-0.672686,0.467489,LA
0.918999,4.497383,-1.130613,-0.524907,0.357151,LA
0.646973,4.569207,-1.357452,-0.540658,0.294386,LA
0.227054,4.755237,-1.705839,-0.192821,0.12915,LA
0.538716,4.589636,-1.52081,-0.476845,0.194664,LA
0.852351,4.499643,-1.2072,-0.573418,0.332448,LA
0.241187,4.732818,-1.611215,-0.410743,0.243279,LA
0.725048,4.549187,-1.280718,-0.550792,0.324951,LA
0.676256,4.481155,-1.560603,-0.594701,0.11982,LA
0.493782,4.66807,-1.319855,-0.508743,0.390728,LA
0.492831,4.670005,-1.392163,-0.392021,0.308322,LA
0.439673,4.708919,-1.427683,-0.284367,0.282696,LA
0.349254,4.731006,-1.478277,-0.336106,0.291467,LA
-1.993186,0.007992,0.199431,0.71469,-0.161514,LA
-2.346653,-0.339724,0.141155,0.525681,-0.212437,LA
-0.87864,-0.368889,-0.110487,0.434638,-0.494927,LA
-0.945579,-0.313191,-0.036333,0.589595,-0.546342,LA
-1.393375,-0.494934,-0.077182,0.556695,-0.664641,LA
-1.392229,-0.078184,0.560501,1.135724,-1.023114,LA
-0.957826,-0.579835,0.239249,0.610636,-0.750646,LA
-1.466109,-0.461646,0.07997,0.468425,-0.468039,LA
-1.223583,-0.618249,0.313233,0.573082,-0.626381,LA
-0.74028,1.269487,-0.187797,0.077397,-1.019423,LA
-1.608779,0.322598,-0.008273,0.484869,-0.898492,LA
-2.051126,-0.022402,0.294081,0.62568,-0.319391,LA
-1.469019,0.770537,0.486603,0.824688,-1.501758,LA
-1.775167,0.541851,0.697839,0.44921,-1.65617,LA
-1.119678,0.254183,-0.189081,0.458745,-0.694954,LA
-1.632176,-0.670999,0.331485,0.886891,-0.76509,LA
-0.991245,0.424414,0.004362,0.246586,-0.876619,LA
-1.690602,-0.257426,-0.00273,0.330938,-0.382131,LA
-1.700839,0.480148,-0.002527,0.357077,-0.765362,LA
-2.020383,-0.216194,0.130384,0.627694,-0.516422,LA
-1.236883,-0.022862,-0.116249,0.492156,0.043128,LA
-1.123153,-0.18684,-0.013319,0.532046,0.001143,LA
-1.450414,0.069081,0.024094,0.330533,-0.474334,LA
-0.931518,0.372438,-0.232482,0.251406,-0.172162,LA
-1.344444,0.315225,-0.151735,0.688389,0.045812,LA
-0.81028,0.948887,-0.011323,0.278415,0.01245,LA
-0.728244,0.877487,-0.419098,0.513408,-0.072928,LA
-1.380491,0.740981,0.305586,0.032197,-0.647728,LA
-1.211839,0.926787,0.010673,-0.02554,-0.753374,LA
-1.015553,-0.520132,0.737552,1.335188,-0.598625,LA
-1.511115,-0.538956,0.183281,0.773524,-0.651918,LA
-1.062455,0.158693,-0.00662,0.192286,-0.674266,LA
-1.296102,0.04791,-0.076916,0.361819,-0.515365,LA
-0.996182,0.705087,-0.071176,0.329508,-0.66253,LA
-1.629913,0.739575,0.187419,0.233812,-0.533635,LA
-1.335379,0.810892,0.172706,0.374449,-0.533077,LA
-1.170061,0.906071,0.100329,0.205528,-0.671694,LA
-1.428491,0.764981,-0.001362,0.124233,-0.678668,LA
-1.433511,0.739373,0.217433,0.452099,-0.832763,LA
-1.357095,0.92161,0.160081,-0.061034,-1.095455,LA
-1.185377,0.235047,0.202153,0.70845,-0.678648,LA
-0.903563,0.533494,-0.215546,0.522494,-0.277684,LA
-1.157356,0.547302,-0.326553,0.3332,-0.227777,LA
-0.870235,0.533249,0.187721,0.858062,-0.980865,LA
-1.487041,0.695257,0.336884,0.265506,-0.955937,LA
-1.308824,1.11209,0.17542,0.353757,-1.138119,LA
-0.906144,1.566714,-0.031754,0.583777,-1.533303,LA
-1.219568,-0.04193,0.380804,1.202116,-0.603817,LA
-1.631019,0.780265,0.089394,0.697766,-0.883224,LA
-1.255517,0.352583,0.205985,0.513609,-0.059629,LA
-1.412105,-0.388683,0.211315,0.590803,-0.362292,LA
-1.651222,0.611551,0.188029,0.290938,-0.998813,LA
-1.900373,1.211338,0.79626,0.116382,-1.133158,LA
-0.755547,0.969145,0.288494,0.017954,-1.149801,LA
-0.877812,0.899289,0.023375,0.373233,-0.815341,LA
-1.406258,0.93185,0.372633,-0.046053,-1.112426,LA
-1.388675,0.358507,0.202229,0.30942,-1.046867,LA
-1.951857,0.590641,0.44693,0.07048,-0.956469,LA
0.842031,4.476765,-1.148718,-0.803377,0.429654,LA
-1.19275,0.555871,0.056251,0.497726,-0.424605,LA
1.069981,4.460413,-1.003999,-0.502803,0.390079,LA
-1.243565,0.060197,-0.270236,0.360557,-0.189482,LA
-1.87318,0.562611,0.518763,0.427222,-1.433598,LA
-1.832931,0.126394,0.691028,0.66587,-1.314831,LA
-1.567734,0.866001,0.404859,0.654685,-1.178048,LA
-0.820335,-0.349676,0.613756,1.202901,-0.715171,LA
-2.010085,0.035857,0.975809,0.797084,-0.935528,LA
-1.001824,0.889176,0.19564,0.415942,-0.953356,LA
-1.7597,0.492816,0.270526,0.172849,-0.807581,LA
-1.14611,-0.044539,-0.149807,0.542785,-0.122024,LA
-1.661246,0.011707,-0.296479,0.294708,-0.005168,LA
-1.714071,0.58193,0.400046,0.326433,-0.847886,LA
-1.356441,0.226654,0.338865,0.292853,-0.761027,LA
-1.32485,0.239945,0.16901,0.327162,-0.645214,LA
-1.672776,-0.15602,0.113569,0.112687,-0.086449,LA
-1.116151,0.07823,0.749072,0.691125,0.085767,LA
-1.311527,0.011129,-0.411086,0.475517,-0.088468,LA
-0.965838,-0.29567,0.337967,0.749878,-1.352433,LA
-1.077378,0.039708,-0.109377,0.633115,-0.116998,LA
-1.285917,-0.401365,0.397495,1.157477,-0.464332,LA
-1.493455,-0.197741,0.023488,0.501462,-0.30956,LA
-0.899995,0.231911,0.050837,0.559224,-0.143108,LA
-1.392901,0.151335,-0.35402,0.657847,0.198162,LA
-1.333925,0.853592,-0.026455,0.099726,-0.845133,LA
-1.633745,0.191396,0.19489,0.196461,-0.556714,LA
-1.32452,-0.01932,-0.320964,0.475333,-0.300882,LA
-1.525042,0.545778,0.556293,0.358613,-0.708512,LA
-1.169801,0.933454,0.197767,0.14136,-0.865623,LA
-1.572413,0.564637,0.658156,0.476147,-0.622473,LA
-1.574643,0.081948,0.314304,0.595373,-0.584408,LA
-1.315046,0.372496,0.075521,0.220286,-0.236981,LA
-1.46514,0.385694,-0.009869,0.217779,-0.119527,LA
-0.543306,0.116237,-0.548419,0.268077,0.461482,LA
-1.044182,1.08774,0.044227,0.130153,-0.823631,LA
-1.197803,0.853136,-0.211126,0.04339,-0.425807,LA
-0.918033,-0.034775,0.254715,1.150431,-0.571497,LA
-1.902275,-0.13979,-0.039271,0.591884,-0.39462,LA
-1.316122,-0.42128,0.133622,0.673214,-0.839325,LA
-1.127712,0.487463,0.08285,0.650201,-1.01808,LA
-1.558356,0.988565,0.593302,0.300213,-1.373429,LA
-1.226976,0.249562,0.0267,0.151385,-0.490305,LA
-0.923148,1.088364,0.110459,0.085014,-0.908184,LA
-1.0295,-0.013683,-0.602197,0.286248,0.053288,LA
-1.216037,0.620792,0.249971,0.312017,-0.65359,LA
-1.721623,0.530471,0.118256,0.328853,-0.568785,LA
-1.090169,0.600691,0.256078,0.403859,-0.625543,LA
-1.47191,0.369633,0.215508,0.48444,-0.44651,LA
-0.357426,0.741232,0.197004,0.674521,-0.538243,LA
-0.857067,1.116795,-0.055714,0.117299,-0.00345,LA
-1.412767,-0.321907,0.340161,0.45254,-0.849458,LA
-1.25694,0.001441,0.174777,0.666685,-0.887731,LA
-0.970872,1.088919,0.482534,0.110065,-0.242244,LA
-1.522174,0.023614,0.232712,0.304199,-0.781416,LA
-0.932957,0.823889,0.021681,0.155528,-0.512941,LA
-0.770055,-0.027341,-0.226451,0.341709,-0.636031,LA
-1.269683,0.3827,0.343529,0.429149,-0.740458,LA
1.296478,4.209612,-1.601177,-0.251102,-0.264889,LA
-0.220387,-0.095212,-0.424902,0.498563,0.425928,LA
-2.206571,-0.518976,0.086202,0.346975,-0.144322,LA
-0.436809,-0.036654,-0.42302,-0.942363,1.544061,LA
0.911742,1.660637,1.068276,2.450409,1.446758,LA
-0.853245,-0.568599,-0.576045,0.175225,0.470013,LA
-1.529046,0.315269,0.486577,-0.051397,-0.384316,LA
-1.027135,-1.150528,0.127918,0.508532,-1.030238,LA
0.60253,4.578145,-1.503622,-0.391834,0.163765,LA
-0.84251,1.391408,0.546201,0.454319,-0.699165,LA
0.552705,4.614799,-1.498838,-0.347734,0.182497,LA
-1.295669,1.190214,0.7811,-0.352422,-1.235434,LA
-0.82045,-0.355926,0.074979,1.141068,-0.115106,LA
-0.684228,0.148587,-0.372819,0.011054,0.605233,LA
-0.329977,-0.426822,0.082149,0.38458,-0.198674,LA
-1.08789,0.509478,0.039608,0.257422,-0.019917,LA
-0.379794,0.016467,-0.574315,0.360207,0.288488,LA
-1.399159,-1.062261,0.359236,0.884977,-0.773134,LA
-1.640663,0.891893,0.717299,-0.417851,-0.874295,LA
0.901358,4.494167,-1.381426,-0.207406,0.094321,LA
-0.743217,0.391682,-0.007705,1.216818,0.12211,LA
1.569121,1.079461,-0.544931,2.122624,0.445307,LA
-2.237912,-0.779205,0.289696,-0.270638,-0.614058,LA
-0.159369,0.042246,-1.374726,0.282469,0.609326,LA
-0.410335,0.158102,0.574608,0.810443,0.737647,LA
-0.509093,-1.092556,-0.421669,0.039584,-0.160067,LA
0.01334,0.073227,-0.504144,-0.101712,1.204046,LA
-1.005563,0.620451,0.200657,-0.036483,-1.051406,LA
-1.016999,-0.06851,-0.498946,0.937624,-0.089001,LA
-0.93173,0.448851,0.074142,1.307627,0.33943,LA
-0.488846,1.138894,-0.083725,0.91415,1.350588,LA
0.210137,-1.084411,-0.308312,-0.138706,-0.032931,LA
-0.534754,0.270873,-0.262144,1.430731,-0.212419,LA
-1.387007,0.268545,-0.359095,-0.394184,1.232087,LA
-0.594504,-0.055419,-0.027829,0.574728,0.148995,LA
-0.061322,0.810887,-1.479103,0.456423,1.380437,LA
-0.359898,0.623533,-0.134625,1.505748,-0.131962,LA
-1.006932,-0.247907,0.423771,0.928645,-0.44761,LA
0.210759,0.796624,-0.926453,-0.006315,0.401288,LA
1.900515,4.332697,-0.79404,0.733365,-0.048007,LA
1.37674,4.352081,-1.372263,0.324331,-0.216988,LA
1.626939,4.064576,-1.76381,0.14389,-0.628481,LA
0.003328,0.773114,-1.002448,0.772497,0.819417,LA
-1.409704,-0.800189,-0.265393,0.277168,0.828106,MA
-1.005679,0.013585,0.109236,-0.074932,-0.008928,MA
-1.183435,0.008196,-0.072198,-0.128956,0.000623,MA
