attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,class
156.259399,306.556671,370.53476,174.152237,376.563416,243.905716,HA
174.771286,314.973022,276.920563,309.363861,237.168716,245.489304,HA
0,286.295288,394.005066,0,0,256.859894,HA
69.180923,292.042816,348.982819,147.105408,383.026123,251.348358,HA
254.662521,315.420349,289.69812,310.522156,260.84671,251.240921,HA
0,284.200623,391.062653,0,0,257,HA
0,273.906921,381.371216,0,0,248.294174,HA
166.300934,282.603973,365.941254,228.849289,384.755768,237.033752,HA
0,264.439026,401.997498,0,0,258.118195,HA
207.547592,292.479065,265.243286,281.822632,246.203171,259.001923,HA
0,275.914856,373.872986,0,0,260.155731,HA
202.556168,317.970123,300.041656,296.892242,249.64975,253.775497,HA
217.554596,321.846222,299.868317,272.360046,224.750977,256.001953,HA
200.212387,331.01358,322.443787,294.205719,260.432343,249.064255,HA
154.434448,291.605896,337.035614,220.635452,350.727814,250.12796,HA
179.8694,336.982208,320.739777,219.328522,183.221176,220.145401,HA
0,286.503052,386.401337,0,0,260.00769,HA
0,276.081512,380,0,0,261.398163,HA
214.233521,297.724701,505.063354,211.400101,332.35675,225.559311,HA
227.754257,350.051422,302.909241,359.071014,267.80777,268.365417,HA
0,268.307648,367.077637,0,0,259.007721,HA
198.909531,290.511627,348.816559,246.221451,356.407074,246.203171,HA
204.244949,264.939606,344.702759,230.471252,351.466919,284.92981,HA
168.582321,305.64032,334.228973,213.775589,340.283691,229.264038,HA
127.062973,282.462372,360.471924,190.394333,375.150635,262,HA
249.190689,331.692627,323.904297,298.484497,251.793564,269.091064,HA
0,275.862274,360.32486,0,0,261.191498,HA
211.99292,298.444305,297.195221,243.821655,228.054825,258.327301,HA
225.55043,314.682373,300.986725,259.277832,230.956711,264.764038,HA
198.040405,308.13147,267.434113,310.335297,265.092438,269.072479,HA
191.426224,366.110626,281.744568,358.343414,210.116638,264.833923,HA
63.126858,279.932129,350.305573,149.906631,380.504913,269.313934,HA
118.207443,289.13147,370.936646,242.57164,406.05542,258.311829,HA
186.724396,332.615387,317.127747,316.697021,244.965302,256.001953,HA
204.795013,290.558075,262.710876,279.406525,247.008102,263,HA
201.419952,285.240234,328.803894,249.194702,339.484894,268.167847,HA
258.118195,312.872192,302.848145,310.214447,276.115906,251.348358,HA
148.569855,315,307.824615,167.200485,148.273392,253.284424,HA
238.321213,309.00647,276.703827,297.060608,259.32605,248.290146,HA
169.239471,285.616882,331.255188,196.596039,339.649811,264.833923,HA
252.715256,380.138123,355.607941,337.072693,250.455582,262.322327,HA
191.817627,298.236481,468.446381,190.128906,318.460358,261.354156,HA
0,288.487427,369.672821,0,0,257.561646,HA
231.639801,326.019928,292.658508,309.782196,239.018829,269.312073,HA
201.375275,354.870392,337.349976,251.336426,201.682922,265.271545,HA
0,265.589905,385.800476,0,0,261.430664,HA
0,275.771637,339.558533,0,0,246.077225,HA
240.285248,342.965027,307.405273,336.037201,260.783447,256.563843,HA
0,277.194885,363.496918,0,0,266.317474,HA
213.953262,328.100586,280.585114,327.258301,266.492035,248.128998,HA
256.204987,326.087402,310.942108,407.384338,286.775177,256.236206,HA
256.124969,298.377289,382.531036,349.606934,289.86203,138.578491,HA
242.161102,264.153351,391.461365,287.200287,285.406738,116.46888,HA
257.157532,285.063141,422.156372,304.803223,287.626495,111.004501,HA
241.627808,327.739227,390.959076,319.845276,295.340485,100.224747,HA
252.051575,264,361.005554,316.056946,291.926361,122.200653,HA
248.018143,348.661713,398.252441,339.330231,266.480774,97.26767,HA
259.788361,236.247757,393.314117,319.915619,269.742462,210.508911,HA
257.108917,301.001648,339.842621,311.733856,268.828949,118.69709,HA
253.503448,251.876953,316.056946,303.832184,307.25885,191.441895,HA
258.58847,260.00769,387.253143,324.229858,284.311462,88.684837,HA
257.701385,306.276031,362.751984,306.471863,267.9888,49.76947,HA
231.846939,306.349487,398.101746,343.406464,254.46611,126.289352,HA
254.023621,294.898285,371.71225,301.497925,275.566681,121.605919,HA
253.023712,299.167175,390.978271,327.566772,285.954529,73.824112,HA
238.027313,282.255219,379.269043,334.67746,276.260742,134.39122,HA
245.800735,258.017456,334.844727,289.580719,281.10141,113.547348,HA
224.617447,296.845062,396.080811,309.854797,273.994537,93,HA
249.158585,341.480591,328.105164,289.414917,285.800629,127.251717,HA
251.049789,313.344849,347.246307,322.355408,254.332458,148.367783,HA
260.278687,336.916901,356.089874,334.83429,268.486511,201.717621,HA
260.449615,318.157196,364.725922,311.231415,288.294983,122.494896,HA
265.962402,293.318939,354.035309,301.479675,285.156097,114.127121,HA
198.116135,335.410187,332.669495,321.726593,311.464294,172.817825,HA
233.653595,319.048584,371.927399,319.915619,271.641296,153.323181,HA
253.333771,312.776276,347.805969,343.944763,279.728455,237.697281,HA
265.588013,289.347534,356.707153,316.652802,289.993103,182.989075,HA
259.208405,332.054199,426.596985,338.741791,270.647369,102.313248,HA
251.700226,270.647369,278.684418,295.570648,303.797638,221.352661,HA
258.069763,322.493408,389.082245,339.86026,283.34079,162.237488,HA
252.792404,335.268555,359.2005,337.84317,260.111511,178.213348,HA
243.993851,330.925964,290.987976,319.156708,258.853241,253.954727,HA
253.822769,385.067535,395.904022,443.136536,259.834564,231.521057,HA
247.072861,340.471741,370.094574,339.414215,288.600067,192.31485,HA
240.070816,251.097595,402.404022,379.802582,273.541595,179.546646,HA
256.195251,247.703445,404.178192,270.647369,283.176636,188.095718,HA
255.154861,264.877319,340.602417,309.685333,289.290497,174.040222,HA
256.001953,261.772797,318.308014,376.113007,489.580444,184.458664,HA
256.400085,281.852783,375.532959,326.406189,278.497742,206.312866,HA
250.251877,355.316772,356.203583,381.182373,281.60257,216.723328,HA
254.786179,309.071198,392.002563,339.607117,261.696381,173.925278,HA
256.376678,325.345978,391.337463,354.99295,242.837387,170.299728,HA
203.337158,285.015778,373.16217,297.892609,283.557739,124.887947,HA
230.082596,311.887787,396.2146,330.776367,280.80777,139.445328,HA
254.043304,269.156097,361.56604,311.97757,313.413452,109.489723,HA
252.301407,300.880371,351.069794,332.266449,263.638,149.375366,HA
259.855743,213.550934,355.069,359.790222,276.683929,199.444229,HA
243.370087,262.047699,402.796478,379.17807,277.016235,168.600113,HA
191.760269,276.972931,365.855164,340.147034,254.34819,159.765457,HA
228.23233,267.80777,328.319977,286.686249,321.958069,147.166565,HA
256.462463,260.461121,361.332245,300.532867,286.04895,78.77182,HA
255.313538,300.02832,347.541351,308.525513,253.653305,143.683685,HA
249.200729,258.071686,364.683411,339.414215,262.291809,144.027771,HA
261.06897,280.930603,370.174286,331.748413,276.799561,143.171219,HA
238.214188,278,359.449585,323.055725,281.277435,147.091812,HA
249.339127,263.22995,373.064331,312.57959,291.384613,153.574081,HA
256.563843,257.94574,392.500946,322.837433,288.461426,174.89711,HA
215.615402,273.835724,340.617096,319.452667,291.317688,157.562683,HA
240.692749,237.008438,336.429779,252.162643,319.225616,181.397354,HA
248.290146,282.095734,325.479645,306.86969,297.405457,215.020935,HA
241.132736,296.432129,298.804291,302.909241,243.008224,138.003616,HA
254.37178,297.699524,399.449615,346.561676,271.562134,163.370743,HA
238.296036,332.728119,377.46524,276.94223,270.379364,74.027023,HA
254.332458,309.690155,384.1315,366.674255,281.348541,204.479828,HA
241.747803,297.892609,376.090424,329.074463,262.771759,136.235092,HA
243.287903,292.83783,381.418396,284.42926,292.001709,75.927597,HA
249.162598,309.270111,369.925659,297.316315,286.094391,78.025635,HA
130.361038,258.503387,362.74646,263.501434,205.572372,260.8927,I
135.325531,271.692841,368.110046,357.47168,230.789948,172.490585,I
82.873398,252.669739,375.527618,149.816559,128.549606,157.724442,I
158.751373,322.704193,391.675873,155.955124,157.486511,186.935822,I
103.788246,267.366791,394.565582,182.463699,172.409393,179.913864,I
119.268608,266.992523,372.662048,135.05925,163.517578,182.258057,I
92.309265,291.563019,375.217285,135.203552,149.214615,239.083664,I
135.203552,275.675537,361.02356,260.415039,204.07106,219.328522,I
0,280.64389,356.519287,0,0,195.862198,I
143.55835,265.277222,374.777252,203.725311,187.949463,258.30603,I
85,263.577301,388.464935,236.177902,171.493439,210,I
127.738014,255.148972,375.506317,202.474686,180.3358,179.655228,I
120.220627,261.535858,417.8349,240.620026,180.941986,210.867264,I
73.824112,284.00705,398.784393,222.247604,148.431808,214.895325,I
92.417534,277.503143,387.659637,195.489136,154.741714,195.412384,I
160.430664,268.262939,386.974152,232.142197,230.586212,207.472885,I
167.904739,301.902313,372.110199,199.619644,201.159134,240.033325,I
118.105888,255.039215,383.020874,173.219513,165.462982,177.496475,I
71.309189,262.944855,351.44986,218.43306,152.554901,218.220078,I
0,281.277435,366.50238,0,0,255.562119,I
118.869675,272.121307,405.241913,231.397919,225.754288,180.834183,I
84.386017,283.790405,402.080841,202.970444,150.136612,191.783737,I
80.006248,282.120544,366.284058,183.330307,150.960266,171.330093,I
118.258194,266.660828,397.045349,255.720551,206.228027,198.403625,I
43.56604,285.727142,367.828766,139.359253,42.755116,196.104568,I
96.540146,280.431824,395.80423,261.400085,195.780487,229.610535,I
77.833153,270.748962,386.07901,176.408615,123.43824,211.482864,I
92.63369,265.414764,398.301392,256.628143,178.843506,238.304428,I
64.404968,261.444061,377.180328,223.143448,119.85408,240.740524,I
19.646883,261.001923,361.581238,154.932236,383.105743,271.773804,I
99.764725,277.504944,369.891876,231.624695,189,267,I
126.479248,283.524261,422.412109,259.43399,195.45076,222.19136,I
63.906181,273.411774,353.624084,165.30275,73.43705,216.621796,I
103.237587,285.112244,365.689758,285.280579,211.463943,198.090881,I
48.76474,284.964905,365.141083,181.176712,408.074738,265.482574,I
86.58522,257.965118,331.639862,240.133301,140.801285,238.530914,I
133.461609,281.369873,391.31189,259.356903,224.628586,181.958786,I
51.884487,273.263611,365.57489,156.540726,390.25119,257,I
99.864906,268.0914,358.912231,245.448563,162.443832,251.447815,I
161.483749,277.836273,414.711945,257.402405,212.849716,218.961182,I
140.007141,277.982025,388.989716,345.150696,254.578079,239.436844,I
104.235313,257.122528,391.904327,225.568176,192.200409,183.853195,I
93.037628,279.358185,386.839752,259.695984,174.522202,249.072281,I
129.321304,270.623352,397.604065,229.444977,185.153992,186.868942,I
176.776703,283.240173,425.903748,292.28241,216.667953,227.782791,I
125.717941,301.039856,377.180328,303.265564,256.78006,231.935333,I
223.143448,266.001892,395.258148,309.535126,247.16391,181.024857,I
56.753853,280.816681,353.578857,257.157532,167,247.50354,I
137.178711,252.507431,401.220642,298.015106,196.33136,264.007568,I
76.609398,259.676727,352.695343,238.801178,163.248276,236.190598,I
226.550217,251.644592,395.465546,366.878723,186.59314,232.710114,I
133.454117,287.179382,390.590576,265.173523,203.273209,159.022018,I
203.036942,292.179749,380.591644,311.642426,216.002319,261.48996,I
101.079178,281.810211,382.691772,227.853027,189.00264,258.414398,I
210.667984,289.968964,401.109711,359.123932,234,265.035858,I
80.752708,240.740524,360.635559,218.552048,113.225441,250.059998,I
86.122009,260,353.050995,242.00206,123.434196,256.300598,I
110.308655,243.821655,363.628937,317.193939,182.148285,133.734818,I
120.805626,281.966309,365.67334,161.718887,176.181717,217.101364,I
160.07811,289.006927,403.209625,204.188644,207.279999,229.333817,I
199.642181,237.360489,369.1409,308.287201,266.007507,135.033325,I
70.235321,256.532654,341.575775,165.387421,111.503365,262.001923,I
142.635895,259.988464,387.535797,228.254242,199.624649,200.204895,I
176.819122,274.874512,377.180328,261.354156,231.250946,238.64827,I
143.617554,281.46048,404.178192,201.883636,199.010056,197.091354,I
158.902481,278.56778,404.431702,348.206848,241.364868,203,I
20.808653,272.389435,332.640961,116.297035,21.400934,250.018005,I
122.776222,259.988464,407.590485,219.802185,186.196136,241.006226,I
0,268.067169,338.740326,0,0,274.065674,I
77.929459,257.157532,374.412872,185.970428,141.439026,212.36055,I
111.682587,253.179779,316.014252,192.418808,151.795914,257.235291,I
76.843994,284.297394,383.093994,198.312881,150.37619,219.544983,I
129.243958,252.001984,394.271484,258.435669,174.805603,260.8927,I
100.319489,285.727142,383.254486,163.465591,133.01503,263,I
130.20752,295.169434,363.521667,173.41568,178.19371,208.542557,I
133.360413,292.071899,366.43689,159.028305,142.618378,218.387268,I
108.503456,265.631317,392.521332,160.801117,150.943695,166.820267,I
112.271988,273.484924,397.959808,237.356277,187.106918,252.744934,I
49.244289,257.561646,354.203339,175.41095,89.554451,252.200317,I
175.570496,273.162964,404.797485,187.00267,238.89119,263.440704,I
139.603012,274.696198,392.460175,254.135788,189.67868,262.240356,I
59.413803,280.26416,380.927826,141.566238,62.609905,187,I
87.20665,279.291962,397.020142,180.421722,118.186295,207.576492,I
64.350601,271.118042,368.761444,204.47493,117.953384,262.944855,I
83.630135,268.680115,382.691772,255.454498,146.154022,271.073792,I
47.423622,273.64209,342.660187,245.081619,90.934044,270,I
159.705978,275.35614,410.425385,256.602814,212.492355,259.67865,I
154.382645,272.946869,408.099243,382.593781,242.00206,220.438202,I
96.176918,268.689423,396.914337,219.367279,160.704697,254.070862,I
98.081596,271.359528,383.020874,178.314331,164.693649,215.712769,I
98.493652,290.798889,377,178.404037,143.589691,261.428772,I
85.428329,270.253571,332.338684,224.100418,157.699081,263.685425,I
134.617981,279.034058,373.376495,210.722565,180.421722,230.644745,I
108.853111,275.637451,393.885773,205.827591,174.269913,254.310837,I
110.385689,277.562592,389.935883,242.528351,181.43042,254.530945,I
107.415085,297.270935,400.43103,173.902267,198.56485,205.104858,I
152.643372,285.364685,405.405975,359.450958,240.30397,261.00766,I
136.124939,268.365417,383.27536,233.345245,162.603806,269.942596,I
160.704697,274.532318,414.229401,197.952011,205.117035,210.622879,I
45.221676,253.728195,344.710022,122.376465,73.498299,188.533813,I
139.789124,279.973206,419.839264,222.793625,207.530716,232.002151,I
114.560028,293.720947,408.633087,229.008728,187.0401,231.691605,I
96.607452,283.436066,398.784393,254.876434,193.395966,252.715256,I
152.816879,274.417572,438.54303,258.644531,200.35968,255,I
132.279999,274.563293,388.387695,372.859222,240.141632,242.074371,I
93.380943,260.909943,388.202271,174.155106,97.6166,272.523407,I
114.490173,273.590942,394.194122,187.128296,167.725967,189.992111,I
123.109711,287.452606,413.237213,245.391525,216.002319,256.382538,I
145.835526,268.365417,383.990875,235.715927,201.556442,266.12027,I
139.014389,289.580719,380.423462,280.829132,190.002625,264.484406,I
142.779556,255.783112,409.213867,289.110718,208.425049,260.92337,I
45.276924,262.954376,369.931061,164.754364,50.289165,266.542694,I
130.648376,275.655579,385.25058,247.606537,197.676498,256.124969,I
103.768974,256.095673,363.628937,237.075943,175.162781,267.589233,I
96.254868,289.799927,406.834106,197.101501,141.315247,238.606369,I
254.151535,269.312073,307.29953,322.684052,234.401367,160.589539,I
193.582031,264.185547,380.43396,251.644592,232.690781,224.207489,I
224.570694,270.601196,369.822937,289.927582,180.360748,208.216232,I
259.557312,271.64682,319.856232,300.760712,210.793732,171.677017,I
267.306946,282.113464,330.770325,300.647644,186.531494,183.002731,I
256.499512,265.152771,316.436401,275.234436,202.232544,177.234314,I
231.225006,258.213104,366.318176,269.803619,235.594986,141.364777,I
247.129517,264.741394,362.082855,349.858551,260.249878,102.239914,I
267.675171,283.933105,406.007385,302.076141,199.060287,195.931107,I
262.017181,259.156311,355.249207,273.380676,233.053635,250.031998,I
238.113419,276.848328,340.917877,278.987457,175.453705,267.904846,I
244.738632,271.414825,354.276733,277.093842,275.036346,33.837849,I
262.083954,259.106171,365.754028,298.744049,228.667877,180.313614,I
242.293213,274.608826,363.034424,270.800659,260.731659,168.860886,I
252.051575,261.736511,325.123047,286.00174,214.553024,159.665268,I
270.351624,303.06601,346.417389,262.545227,178.549713,162.413055,I
193.545853,256.126923,355.069,246.710358,236.562881,130.598618,I
243,265.120728,339.02951,295.37265,257.730469,163.134918,I
259.788361,260.317108,277.353577,300.672577,211.513596,153.404694,I
256.602814,260.84671,322.795593,293.586456,240.852646,194.064423,I
253.639511,255.40947,275.960144,280.494202,203.022171,195.071777,I
258.774048,276.622498,375.666077,288.404236,226.00885,152.322021,I
255.925766,268.076477,336.481812,306.556671,272.825958,160.153046,I
247.654999,354.633606,360.471924,282.194977,246.716431,76,I
249.657761,275.230804,352.953247,272.825958,221.632584,145.499146,I
260.340149,259.509155,337.653656,299.643127,227.160736,159.012573,I
247.099167,287.123657,360.649414,273.408112,281,200.412079,I
253.899582,278.921143,352.852661,295.340485,257.153656,99,I
244.66304,270.15921,322.815735,288.461426,262.427124,79.006332,I
255.931625,270.534668,354.295074,317.959106,213.621155,176.640884,I
264.88678,261.765167,341.351715,288.27243,228.757507,189.612762,I
252.285553,268.627991,309.127808,264.393646,244.182312,120.503113,I
251.622726,274.554199,347.650696,303.184753,231.276886,157.289536,I
244.66304,276.001801,325.39975,260.622345,229.889099,27.856777,I
254.442535,258.953674,339.99118,290.263672,249.353165,75.312683,I
259.279785,30,306.662689,72.532753,245.106094,123.166557,I
251.435883,261.266144,331.074005,296.445618,249.881973,134.892548,I
251.310562,256.78006,331.36084,308.301788,229.810791,184.252548,I
252.388596,261.843475,322.187836,298.291809,272.303131,143.136292,I
260.731659,258.652283,333.757385,309.741821,271.088531,176.309387,I
246.398056,275.465057,317.770355,256.602814,249.008026,154.538025,I
255.440796,269.785095,378.308075,308.13147,260.161499,153.456833,I
251.390137,279.43515,330.151489,286.686249,269.25824,137.317154,I
265.875916,264.486298,307.509338,318.698914,226.550217,74.060783,I
244.66304,258.3815,287.793335,286.251648,195.880066,154.563904,I
251.310562,296.420319,388.027069,289.822357,239.008362,81.884064,I
262.718475,262.19458,385.482819,295.575714,241.223969,116.520386,I
249.513519,254.326569,358.537292,292.118134,211.028427,156.460861,I
274.43396,263.685425,377.524841,277.654449,235.72229,128.191269,I
246,273.994537,377.56192,309.919342,238.838852,169.292648,I
265.377075,259.115814,311.353485,277.780487,187.0401,166.931122,I
254.023621,283.00708,332.627411,282.469482,233.22522,172.409393,I
255.863251,261,319.915619,280.941284,219.920441,26.400757,I
265,278.842255,337.053406,298.518005,244.239639,124.739731,I
248.805145,303.278748,342.842529,292.479065,261.633331,79.056938,I
249.162598,272.156219,361.581238,314.865051,223.555359,123.911255,I
264.153351,277.416656,326.075134,260.909943,191.324326,180.479919,I
263.928009,284.381775,327.244568,262.937256,198.698257,162.111069,I
245.203995,268.627991,363.419861,290.056885,176.264008,171.128601,I
253.663162,274.060211,331.074005,296.354523,257.303314,174.347351,I
240.018753,291.358887,306.662689,285,225.002228,195.205017,I
254.418945,274.040131,390.824768,321.959625,260.725922,215.724365,I
235.669266,263.685425,382.62384,290.688843,235.688354,262.085876,I
238.472214,259.32605,362.944885,270.968628,242.507736,256.743073,I
270.867126,271.823486,334.001495,252.857666,191.086365,254.206604,I
252.44603,257.328583,314.796753,312.339569,178.370407,184.621231,I
260.432343,259.788361,305.865997,281.760529,243.790894,241.580215,I
254.503433,265.480682,322.280945,284.00351,232.49086,155.708054,I
247.735748,268.79361,384.876617,287.892334,234.955322,222.281357,I
263.188141,270.029633,353.114716,316.166107,213.805984,217.186554,I
242.909454,255.863251,348.600067,278.513916,223.555359,268.016785,I
257.65094,255.154861,312.860992,272.904755,200.249847,249.377228,I
256.158142,382.102081,380.644196,269.67572,261.564514,53.235325,I
220.145401,283.510132,406.964386,270.303528,203.32486,211.303101,I
226.638474,258.007751,375.93219,270.56424,190.002625,248.766953,I
232.310135,255.931625,335.335663,277.627441,288.669373,167.764709,I
285.567841,307.483337,345.897369,265.198029,231.898682,58.008621,I
190.26297,53.450912,346.244141,84.380089,264.007568,106.920532,I
270.029633,276.557404,363.352448,342.312714,257.303314,263.153961,I
244.131119,294.679474,335.261078,256.727478,220.771378,260.169189,I
248.919662,275.771637,335.243195,280.777496,271.280304,172.696259,I
253.860199,266.582062,340.8284,284.191833,236.647415,241.151398,I
259.586212,255.096054,332.103912,273.44104,230,141.014191,I
249.050201,266.390686,343.023315,348.80368,246.868393,96.881371,I
241.2509,251.205093,337.2966,293.342804,227.308167,163.465591,I
89.274857,249.098373,284.887695,228.429413,177.293549,249.088333,II
99.764725,176.819122,381.844208,158.858429,102.259476,163.134918,II
0,228.659134,385.37384,0,0,258.745056,II
0,236.68544,366.001373,0,0,277.4617,II
0,225.375244,358.938721,0,0,197.022842,II
110.788086,210.418625,427.234131,254.153503,195.133286,222.467972,II
0,213.663284,373.395233,0,0,219.18486,II
55.03635,240.759216,354.10733,122.380554,233.034332,261.48996,II
67.446274,313.478882,370.53476,95.078911,72.062469,248.620193,II
146.441116,187.864319,451.054321,245.507645,337.783966,222.036026,II
0,168.807587,379.147736,0,0,231.147141,II
0,220.49263,364.664215,0,0,248.243835,II
0,177.409134,401.692657,0,0,233.22522,II
0,264.457947,396.793396,0,0,275.08725,II
83.43261,250.667114,363.587677,116.103401,89.560036,237.857101,II
0,211.009476,341.672363,0,0,233.822586,II
0,164.048767,395.273315,0,0,184.173828,II
0,207.966339,388.989716,0,0,235.52919,II
0,204.748627,334.83429,0,0,239.770721,II
0,182.002747,382.780609,0,0,195.971939,II
50.358715,151.855194,343.069977,155.235306,223.293533,149.083862,II
0,172.539856,389.185059,0,0,235.467621,II
0,218.753281,355.984558,0,0,217.74527,II
90.094398,241.867737,360.635559,116.92733,90.669731,208.885132,II
0,244.920395,398.869659,0,0,283.381378,II
0,237.39418,413.832092,0,0,272.330688,II
0,165.30275,407.034393,0,0,244.182312,II
0,184.16568,387.220856,0,0,194.833267,II
169.711517,0,382.576782,0,280.927032,0,II
78.77182,188.986771,357.08963,191.06282,300.807251,207.850906,II
79.120163,206.651886,422.309143,164.149323,286.006989,129.541504,II
19.723083,206.196503,391.777985,135.83078,248.002014,278.258881,II
124.535133,165.423691,367.915741,144.779144,254.636993,86.371292,II
29.206163,152.82016,425.620728,209.02153,288.626068,174.734085,II
0,159.022018,433.802948,0,0,176.173218,II
0,156.974518,393.965729,0,0,204.039215,II
0,193.002594,395.960846,0,0,182.718369,II
0,140.427917,411.680695,0,0,212,II
0,151.716843,437.403717,0,0,182.617081,II
77.491936,136.850281,357.80722,201.161621,292.071899,116.07756,II
0,137.2771,402.772888,0,0,132.003784,II
0,179.769302,379.79599,0,0,216.020828,II
0,170.695633,395.284698,0,0,265.572968,II
0,168.807587,379.147736,0,0,231.147141,II
133.962677,216.92395,406.546417,180.346893,301.014954,134.733063,II
49.406479,134.33168,422.291382,231.320129,303.916107,165.873444,II
0,191.128235,365.580353,0,0,275.960144,II
123.369362,186.196136,380.489166,229.268402,304.198944,173.288773,II
101.074226,232.417725,425.639526,268.018646,294.200623,216.171234,II
76.537575,142.790054,371.425629,173.994247,252.039673,199.123077,II
225.488358,224.839951,271.154938,211.766388,253.179779,161.69725,II
187.757828,199.248581,379.147736,217.720001,271.248962,282.793213,II
71.700768,199.424164,366.103821,109.895409,70.405968,174.59668,II
0,251.509445,304.926208,0,0,245.106094,II
99.689522,201.486969,384.759674,208.753448,183.002731,177.7892,II
25,226.991196,332.32666,76.687675,28.86174,200.104965,II
78.568443,218.048157,386.260284,141.028366,84.693565,187.970749,II
60.671246,221.054291,360.955688,212.174454,130.862518,175.923279,II
121.708672,212.407623,386.005188,180.800995,111.018013,101.833199,II
46.615448,187.216446,351.978699,133.734818,47.759815,95.273293,II
117.923706,263.97348,391.649078,267.606049,210.297409,204.012253,II
73.246162,237.648895,340.473206,198.494339,153.029404,193.499359,II
56.35601,200.661407,362.829163,75.432091,37.121422,206.400101,II
56.586216,226.814896,372.343933,206.903366,117.953384,237.522629,II
31.953091,260.376648,352.241394,29.529646,161.276154,260.96936,II
117.643532,234.439758,389.894867,268.495819,218.40329,198.698257,II
26.419689,217.200363,334.113739,106.677086,26.925823,207.407806,II
123.174675,244.705948,385.810822,240.308136,166.481232,235.161652,II
0,233.944443,341.621124,0,0,256.048828,II
61.684681,220.513031,362.994476,94.371605,69.462219,225.142181,II
26.24881,224.153961,357.12323,89.627007,34.058773,207.530716,II
121.605919,212.475876,414.004822,217.494827,219.246429,161.929001,II
110.634537,185.421143,400.524658,279.485229,212.896683,188.279053,II
92.439171,246.34935,354.231567,224.899979,153.443802,258.311829,II
76.275818,223.957581,362.751984,175.262665,150.119949,215.204559,II
89.442719,234.968079,361.415283,170.660477,148.030396,247.244812,II
0,241.018677,355.308319,0,0,276.631531,II
96.607452,187.224457,387.331909,212.513535,169.09761,151.637726,II
80.603973,263.711975,359.346619,126.751724,80.622574,214.86972,II
145.055161,243.577499,394.822754,241.323441,193.680145,242.621109,II
57.384666,255.618851,364.017853,126.435753,55.713554,240.285248,II
119.096596,246.758987,390.778717,235.227554,186.935822,199.123077,II
0,244.167969,359.546936,0,0,216.279907,II
97.621719,215.677994,362.729919,215.418198,171.548828,210.154709,II
118.713943,243.905716,363.688049,224.396973,173.184875,209.695023,II
111.946419,226.276382,395.578064,171.207474,120.33287,196.657059,II
77.878113,241.760208,357.106415,103.576057,83.054199,219.494873,II
50.477718,214.105118,369.054199,103.247276,60.016663,188.111664,II
93.300591,216.640259,348.381989,134.212524,110.113579,201.467117,II
123.84668,288.534241,390.978271,197.131943,155.463821,208.24025,II
119.85408,226.384628,380.879242,155.425217,137.419067,180.568542,II
104.560989,204.611832,422.303223,120.070816,257.334412,217.230286,II
113.454834,196.786682,374.252594,183.883118,128.160049,190.601685,II
61.684681,255.765518,345.071014,88.45903,65,245.5056,II
92.91394,195.412384,371.601929,212.941299,189.391129,188.73262,II
88.814415,212.3629,374.891998,195.887726,168.881622,251.336426,II
158.404541,244.364487,349.79422,259.356903,227.37854,248.973892,II
57.271286,243.082291,343.726624,111.364265,52.611786,242.588135,II
88.56636,246.107697,370.309326,201.486969,154.935471,229.839081,II
58.249462,258.09494,352.966003,130.69812,73.109505,268.128693,II
117.68602,207.002411,373.375153,206.494553,165.511322,176.366104,II
90.426765,259.023163,305.368622,202.674622,166.736313,265.911652,II
57.706154,239.718582,419.672485,61.188232,216.614868,240.526505,II
109.622078,215.724365,371.183258,223.65152,158.672623,167.705093,II
149.806549,205.234009,369.83374,279.351044,191.859329,138.610962,II
106.329674,166.012054,327.452301,213.00235,180.892227,43.185646,II
117.613777,260.276764,378.38736,148.86235,104.316826,245.546326,II
146.372818,254.169235,374.897308,200.242355,203.933807,261.503357,II
0,272.001831,312.028839,0,0,267.570557,II
142.902069,202.881744,375.889618,235.416656,188.957672,134.238586,II
92.655273,247.491409,363.58493,225.055542,154.951599,189.973679,II
105.418213,206.228027,379.971039,214.282516,157.432526,190.157822,II
116.275536,194.249832,374.422211,211.945755,168.760178,220.83931,II
124.779808,234.829727,412.846222,173.349365,269.979614,258.520782,II
80.894997,288.475311,427.307861,86.64872,214.59729,278.210358,II
160.863297,245.772247,398.282562,233.137299,192.333038,197.820633,II
128.222458,233.529434,398.177094,222.409531,164.975754,213.122025,II
0,257.483978,304.909821,0,0,214.032715,II
143.892319,222.2836,387.485474,212.800369,165.081802,224.162888,II
205.272995,201.526672,306.623535,276.698395,211.151611,260.376648,II
252.16066,209.76416,370.552277,231.607422,217.830215,143.209641,II
247.256958,229.386139,401.837036,284.397614,177.65416,190.055252,II
226.973572,214.667191,355.038025,244.883652,204.707108,196.73587,II
186.967911,207.696899,372.20694,254.701782,205.766861,135.871262,II
193.752426,215.844849,346.83136,242.200333,179.777634,224.715378,II
255.131332,147.312592,377.200226,231.624695,223.65152,113.43721,II
209.121979,190.073669,366.55423,222.970856,213.356506,120.216469,II
172.029068,204.941452,360.034729,207.019318,202.427765,172.800461,II
215.341583,166.0271,383.262299,183.575592,219.271515,143.669754,II
249.729858,164.58432,335.483246,197.6082,235.834686,112.485558,II
182.617081,213.00235,362.353424,221.045242,231.795166,85.088188,II
229.008728,166.460205,386.819092,220.127243,237.693085,114.621117,II
257.124481,162.360703,326.718536,188.353394,206.620422,106.775467,II
