@relation 'AT: Zone4_10k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.575attr_4-0.478attr_6-0.471attr_2-0.383attr_5-0.261attr_1... numeric
@attribute -0.696attr_3-0.542attr_1+0.328attr_4+0.245attr_6-0.232attr_2... numeric
@attribute '0.635attr_5-0.484attr_2-0.393attr_6+0.37 attr_1-0.22attr_3...' numeric
@attribute -0.551attr_6-0.479attr_5+0.407attr_4+0.327attr_2-0.324attr_3... numeric
@attribute 0.559attr_1-0.503attr_2+0.476attr_6-0.448attr_5+0.067attr_4... numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
3.274273,-2.225464,1.687964,-0.88813,-0.312265,MN
-0.714331,-0.384171,-0.535638,-2.105979,1.602885,MN
3.33671,-2.078649,1.637833,-0.817492,-0.304331,MN
-0.217058,-0.380256,-0.044976,-2.252945,1.915768,MN
3.369017,-2.218936,1.538461,-0.735024,-0.164731,MN
3.255585,-2.163347,1.758406,-0.843818,-0.289368,MN
3.286254,-2.262942,1.655763,-0.861942,-0.270971,MN
3.407126,-1.90821,1.552674,-0.875995,-0.44141,MN
-0.865273,-0.033702,-0.532887,-2.237469,1.891358,MN
3.398862,-1.795859,1.62176,-0.83314,-0.441426,MN
-0.158967,-0.70507,-0.080264,-1.960096,1.185203,MN
-1.002291,-0.344283,-0.605814,-1.969827,1.73638,MN
-0.79905,-0.016286,-0.412345,-2.123544,1.527871,MN
-1.185197,-0.490731,-0.399042,-2.17577,1.992864,MN
3.287243,-2.182699,1.697419,-0.804928,-0.244138,MN
0.080176,-0.153659,-0.035997,-1.989301,1.259246,MN
-1.186009,-0.141687,-0.524797,-1.889652,1.366722,MN
-1.101507,-0.103162,-0.704615,-2.130245,1.923491,MN
-1.15437,-0.90711,-0.555236,-1.834944,1.565609,MN
-1.30827,-0.051789,-0.50036,-2.259652,1.81748,MN
3.147567,-2.411732,1.915211,-0.658409,0.015359,MN
3.199404,-2.483263,1.766804,-0.744905,-0.051012,MN
3.350924,-1.840816,1.679506,-0.918763,-0.507701,MN
3.254296,-2.083435,1.807092,-0.774621,-0.249472,MN
3.182896,-2.379173,1.825611,-0.807394,-0.156693,MN
3.2657,-2.456617,1.639421,-0.779555,-0.104549,MN
-1.005285,-0.85204,-0.201828,0.495108,0.259211,MSA
-0.523777,-0.703022,0.230269,0.360065,0.406052,MSA
-0.607596,-0.829512,0.339177,-0.200503,0.217687,MSA
0.185513,-0.743268,0.117633,-0.14578,0.161605,MSA
-0.675824,-0.332942,-0.958471,0.390724,0.442897,MSA
-0.682936,-0.57009,-0.340194,0.412139,0.26543,MSA
-0.662699,-1.157756,-0.683554,0.600818,1.047868,MSA
-1.016092,-1.009628,-0.060152,0.541369,0.224787,MSA
-0.940689,-1.111107,-0.216768,0.465256,0.760664,MSA
-0.595522,-0.559787,-0.417271,0.743741,0.564235,MSA
-1.158188,-0.470817,0.313568,0.180191,0.35597,MSA
-0.288566,-1.00329,-1.073264,0.596392,0.576353,MSA
-1.587913,-1.062871,0.841453,0.761613,0.970901,MSA
-0.852679,-0.487677,1.027185,0.722312,0.411617,MSA
-0.073114,-1.071857,0.340731,0.005955,0.478442,MSA
-0.491417,-0.498317,-0.60511,0.72953,0.315442,MSA
-0.559311,-1.19334,-0.832416,1.071036,1.159982,MSA
-0.201105,-0.582529,-0.103563,0.398318,0.479202,MSA
-0.853094,-0.742819,0.816038,0.636108,0.041639,MSA
-1.062858,-0.724154,0.865789,0.351468,0.606624,MSA
0.171292,-0.660518,-0.145763,0.338258,0.352929,MSA
-0.682644,-0.54665,-0.481198,0.135547,0.366715,MSA
-0.773514,-0.879934,0.099069,-0.037698,0.551289,MSA
-0.581036,-0.597762,-0.452131,0.005862,0.351067,MSA
-0.07961,-0.696907,-0.122109,0.416204,-0.241423,MSA
-0.460017,-1.12353,-0.044494,0.807356,0.645292,MSA
-0.890392,-0.368641,-0.081583,-0.002565,0.028712,MSA
-0.838729,-0.676901,-0.063479,0.263665,0.290198,MSA
-0.696161,-0.474696,-0.152323,0.300876,0.35764,MSA
-0.266377,-1.026671,-0.391799,0.042498,-0.125982,MSA
-0.721585,-0.513349,0.409286,0.430895,-0.212882,MSA
-0.555009,-0.326446,-0.137032,0.879323,0.631773,MSA
-0.1473,-0.606652,0.105132,-0.085662,0.054167,MSA
-0.90248,-0.63824,-0.821723,0.061991,0.304717,MSA
-0.711472,-0.29363,-0.735924,0.43403,0.264399,MSA
-0.587488,-0.814805,0.310737,0.186629,0.002058,MSA
-0.010524,-1.001143,-0.185265,0.687796,-0.767614,MSA
-0.987874,-0.545729,0.251049,0.421062,0.344943,MSA
-0.535113,-1.672506,-0.323082,-0.085034,-0.830696,MSA
-1.53534,-0.701264,0.1513,0.113043,0.414461,MSA
-1.182836,-0.597904,-0.107683,-0.135465,0.213056,MSA
-1.148417,-0.930823,-0.406567,0.168921,0.439094,MSA
-0.403325,-0.560974,-0.273196,-0.10485,0.423507,MSA
-0.521571,-0.616877,-0.020121,-0.052297,0.332787,MSA
0.366441,-0.491697,-0.70852,0.041077,0.154041,MSA
-0.88635,-1.100481,-0.154042,0.333842,-0.651701,MSA
-0.333079,-0.434013,0.1434,-0.077564,-0.008611,MSA
-0.511902,-0.81454,0.34543,-0.138414,0.207118,MSA
-0.845752,-0.589308,-0.104108,0.086234,0.315969,MSA
-0.618628,-0.429428,0.135918,0.047105,0.140757,MSA
0.109848,-0.922969,-0.882116,0.951803,1.217183,MSA
-0.663023,-0.710546,0.481196,0.290446,0.338117,MSA
-0.870685,-0.929558,0.632277,0.323434,0.043798,MSA
0.138843,-0.759186,0.171592,0.164892,-0.416042,MSA
-0.536971,-0.960781,0.46541,-0.357543,0.07172,MSA
-0.430413,-0.9097,-0.31358,0.426213,0.585042,MSA
-1.065955,-1.065254,0.735984,0.425027,0.043132,MSA
-1.030073,-0.891991,0.527393,0.395862,0.178395,MSA
-0.700748,-1.129747,0.290304,0.682351,0.42523,MSA
-0.734621,-0.687795,0.16984,-0.23065,0.245312,MSA
-0.624388,-0.322464,-0.695905,0.253516,0.241325,MSA
-0.796002,-0.400161,-0.219824,0.779922,0.194562,MSA
-1.452803,-0.616341,0.506538,0.447345,0.364124,MSA
-1.122545,-0.605773,0.319812,0.01229,0.316414,MSA
-0.047415,-1.226459,0.51747,0.566739,-0.520717,MSA
-0.284172,-0.28625,-0.209621,0.307912,0.336535,MSA
-0.189646,-0.817875,0.017171,0.39426,0.156526,MSA
-1.03911,-0.540387,0.665064,0.511594,0.456405,MSA
-0.528472,-0.660747,0.296966,0.038878,0.213078,MSA
0.142984,-0.62191,0.288263,-0.178676,0.129882,MSA
0.144512,-1.055053,0.270805,-0.089939,0.219336,MSA
-0.300212,-0.76758,-0.157079,0.023818,0.310926,MSA
-0.369087,-0.622138,0.144145,0.149571,0.174105,MSA
-0.971319,-1.001031,-0.582955,0.531061,0.946612,MSA
-1.474434,-0.993105,0.719128,0.517576,0.623539,MSA
-0.998759,-1.057094,-0.080298,-0.03927,0.44192,MSA
-0.620539,-0.467587,0.184835,0.202697,0.007371,MSA
-1.632786,-0.517288,0.794896,0.599522,0.751944,MSA
-0.468586,-0.456337,-0.258818,0.199612,0.502459,MSA
-1.353086,-0.820147,1.223215,0.561503,1.389244,MSA
-1.551777,-1.13123,0.498244,0.581508,0.712138,MSA
-0.553265,-1.185686,0.52233,-0.042055,0.385622,MSA
-1.158726,-0.454561,0.874018,1.046497,1.655365,MSA
0.154581,-1.273038,0.193725,0.65631,-0.217925,MSA
-0.383665,-0.551675,-0.401763,0.289918,0.735895,MSA
-0.209993,-0.756748,-0.177791,0.389227,0.461762,MSA
-1.157877,-0.770203,0.698647,0.631896,0.5443,MSA
-0.078419,-0.724132,0.35957,0.005032,0.277026,MSA
-0.320103,-0.806647,0.40711,0.03159,0.384442,MSA
-0.372835,-0.674249,0.549335,0.272185,0.129176,MSA
-1.185464,-0.756574,-0.204571,0.284191,0.542491,MSA
-0.930078,-1.101019,0.082957,-0.043083,0.304059,MSA
-0.996361,-0.621595,0.149107,-0.28003,0.052681,MSA
-0.486264,-0.907879,0.273851,0.587471,0.038031,MSA
-0.254261,-0.877227,0.313364,0.480447,-0.077827,MSA
-1.26935,-0.179373,-0.163529,0.733805,0.578552,MSA
-0.479134,-0.427755,-0.074008,0.099842,0.143799,MSA
-0.720685,-0.481785,-0.4151,0.219867,0.189022,MSA
-0.556809,-0.872259,0.009071,-0.22794,0.082774,MSA
-0.875359,-1.035386,0.135553,0.669244,-0.3529,MSA
-0.497957,-0.714018,0.044228,-0.201214,0.01162,MSA
-1.618846,-0.973551,0.695349,0.616859,0.838338,MSA
-0.20728,-0.706146,0.435713,0.049581,0.117701,MSA
-0.775095,-0.5558,0.218671,0.3123,0.260063,MSA
-0.584984,-0.626719,-0.034925,0.160505,0.243347,MSA
-0.206122,-0.548765,0.387992,0.175973,0.080657,MSA
-0.254296,-0.498876,0.461543,0.072271,0.105086,MSA
-0.585014,-0.701694,-0.233148,-0.070129,0.229758,MSA
-0.973189,-0.078545,-0.538933,0.298164,0.346325,MSA
-1.22438,-0.354065,-0.358871,-0.062643,0.105284,MSA
-0.93332,-0.473351,-0.308032,-0.220202,-0.086644,MSA
-0.474375,-0.623209,0.079682,-0.43861,-0.274259,MSA
-0.726485,-0.714394,0.092748,-0.15907,0.195197,MSA
-0.568043,-0.720719,0.111035,-0.050287,0.148874,MSA
-1.051848,-0.713676,-0.0183,-0.330448,0.095321,MSA
-0.672019,-0.496902,0.538426,0.128494,0.168804,MSA
-1.177326,-0.795526,0.384153,0.520119,0.411826,MSA
-0.458437,-1.295118,0.512625,-0.110791,0.375683,MSA
0.081707,-0.670095,0.04718,-0.172003,0.026435,MSA
0.580359,-0.762923,0.749081,-0.217124,-0.029925,MSA
-0.327613,-0.723328,0.307726,-0.066307,0.009925,MSA
-0.258805,-0.686898,0.341564,-0.119961,0.071627,MSA
-0.977624,-0.718563,0.065802,-0.077113,0.210417,MSA
-0.424855,-0.853376,0.263234,-0.160512,0.191386,MSA
0.127825,-0.95721,0.779041,-0.021817,0.216672,MSA
-0.475336,-0.584429,-0.056488,-0.144062,0.167805,MSA
-1.09574,-0.61565,-0.331592,-0.207868,0.287158,MSA
-0.755396,-0.678788,-0.058057,0.012377,0.18976,MSA
-0.545289,-0.637597,0.055904,-0.295917,0.21062,MSA
-0.287864,-0.646247,0.210301,-0.134636,0.107658,MSA
-0.431822,-0.683414,0.303609,0.073236,0.348841,MSA
-0.258522,-0.52754,0.07988,-0.36457,-0.118768,MSA
-0.948237,-0.730453,0.182995,-0.210333,0.389312,MSA
-0.726037,-0.331528,0.65246,0.205508,-0.206573,MSA
-0.558318,-0.386386,0.561402,0.370155,-0.000499,MSA
-1.117933,-0.579125,0.797867,0.125882,-0.644381,MSA
-0.469205,-0.70575,0.867853,0.619902,-0.362625,MSA
-1.091142,-0.206584,0.443707,0.273395,-0.121306,MSA
-0.664289,-0.537666,0.229884,-0.064486,-0.123245,MSA
-0.993662,0.033697,0.298032,0.261513,0.11919,MSA
-0.939133,-0.098711,0.487294,0.301875,-0.205978,MSA
-0.89799,-0.547877,1.03316,0.584989,-0.538627,MSA
-0.584884,-0.130216,0.394504,0.277759,-0.368515,MSA
-0.204599,-0.302559,1.003559,0.509838,-0.109982,MSA
-0.256164,-0.030087,0.804366,0.571077,-0.011732,MSA
-1.46177,-0.082543,0.434492,0.220801,-0.313708,MSA
-1.07593,-0.347508,1.255002,0.328703,-0.377564,MSA
0.742103,-1.211894,1.033627,0.491585,-0.684457,MSA
-0.857908,-0.353907,1.019162,0.073998,-0.365379,MSA
-1.493849,-0.085191,0.512668,-0.051543,-0.329294,MSA
-1.390893,0.090224,0.776391,0.370348,-0.211344,MSA
-1.216481,0.162703,0.412158,0.275438,0.085328,MSA
-0.665097,-0.250748,0.683209,0.22719,-0.007861,MSA
-0.903872,-0.265439,1.047533,0.638142,-0.391826,MSA
-0.594834,-0.630627,0.542457,0.206637,-0.039005,MSA
-0.863651,-0.313869,0.735548,0.298786,-0.078543,MSA
-0.821922,-0.575105,0.899469,0.12459,-0.259686,MSA
-0.385067,-0.608757,0.241378,-0.269424,0.206316,MSA
-1.282326,0.233437,0.420634,0.161449,-0.01743,MSA
-0.34163,-0.787302,0.03466,0.212951,-0.573744,MSA
-0.707452,-0.430569,0.013266,-0.276211,-0.011854,MSA
-0.05318,-0.491434,0.238676,-0.261694,0.147029,MSA
-0.328204,-0.656715,0.276604,-0.346514,0.062609,MSA
-0.629575,-0.481892,0.857995,0.343959,-0.107764,MSA
-0.425239,-0.617998,0.172591,-0.225254,0.203433,MSA
0.039713,-0.578783,0.308294,-0.178892,0.035078,MSA
-0.254287,-0.604939,0.077528,-0.325828,0.116849,MSA
-0.392141,-0.266591,0.261471,0.124267,-0.107085,MSA
-0.083212,-0.437502,0.095984,-0.280645,0.257385,MSA
-1.071588,0.161491,0.403312,0.169465,0.186909,MSA
-0.668139,-0.274173,0.91994,0.153771,-0.229955,MSA
-0.973155,0.196749,0.572744,0.241799,0.019908,MSA
-0.541481,-0.498302,0.306156,-0.210359,-0.061949,MSA
-0.06994,-0.644388,0.170673,-0.19162,-0.119588,MSA
0.21324,-0.485523,0.436938,-0.285531,-0.085358,MSA
-1.262931,-0.012462,0.249653,0.095293,-0.047136,MSA
-0.18404,-0.361073,0.266293,-0.012673,0.051509,MSA
0.863096,-1.096769,0.783557,-0.246188,-0.019443,MSA
-0.51717,-0.585162,0.184409,-0.201603,0.418434,MSA
-0.692061,-0.917753,0.44512,-0.214285,-0.648722,MSA
-0.314118,-0.780285,0.439869,-0.298452,-0.10213,MSA
-1.098152,-0.395955,0.524567,-0.0086,-0.124332,MSA
-0.843497,-0.241296,0.613993,0.183715,-0.228713,MSA
-1.34618,-0.251721,0.705798,0.271463,-0.351684,MSA
-1.007921,-0.206607,0.200803,0.067334,0.085651,MSA
-0.615388,-0.426014,0.884258,0.214919,-0.091654,MSA
-0.867825,-0.321261,0.51696,0.519956,-0.297741,MSA
-1.28297,-0.665015,0.733334,0.383094,-0.571297,MSA
-0.522181,0.050069,0.75295,0.328587,-0.237086,MSA
-0.523344,-0.532898,0.938033,0.596694,-0.188918,MSA
-0.388115,-0.286568,0.592745,0.122483,-0.104971,MSA
-0.819259,-0.26778,0.57565,0.198025,0.107173,MSA
0.132707,-0.76707,0.480965,-0.254409,-0.073689,MSA
-1.376272,0.124448,0.760309,0.394712,0.11632,MSA
0.154621,-0.827739,0.523883,-0.31826,-0.049437,MSA
-0.431683,-0.190403,0.133136,-0.115357,-0.010672,MSA
-0.085248,-0.599723,0.587156,-0.483376,-0.311388,MSA
-0.983125,-0.067541,0.400039,0.37321,-0.009112,MSA
-0.040577,-0.907179,0.712309,-0.046036,-0.707163,MSA
-1.406285,0.048451,0.79094,0.051151,-0.035906,MSA
0.940144,4.390986,0.741537,-0.841327,0.302478,NA
-1.662214,1.192897,0.895713,0.690429,1.315695,NA
0.834016,4.476179,0.831249,-0.535201,0.270603,NA
0.475957,4.675468,0.871072,-0.39098,0.357533,NA
0.502836,4.688009,0.784584,-0.353566,0.425777,NA
0.800429,4.511987,0.7071,-0.596709,0.387418,NA
0.787466,4.474007,0.962141,-0.509726,0.172452,NA
0.884195,4.405736,0.751151,-0.911702,0.309448,NA
0.771489,4.47271,0.88408,-0.674447,0.23928,NA
0.86546,4.425137,0.801222,-0.784318,0.276827,NA
-0.042666,2.425297,1.424336,-0.30101,1.827598,NA
0.865258,4.510269,0.691895,-0.429231,0.386267,NA
0.756703,4.489924,0.9321,-0.550815,0.207022,NA
0.839639,4.446882,0.763626,-0.786005,0.317939,NA
0.719662,4.466839,0.975909,-0.741231,0.173304,NA
0.680391,4.616541,0.775255,-0.247756,0.380548,NA
0.820307,4.644563,0.381822,-0.196338,0.680604,NA
1.048046,4.347858,0.750151,-0.75545,0.263374,NA
0.907756,4.383773,0.829415,-0.861978,0.235464,NA
0.936165,4.419761,0.664549,-0.78869,0.373027,NA
0.718876,4.536879,0.88679,-0.449847,0.262792,NA
0.74772,4.569157,0.80303,-0.285094,0.333025,NA
0.732124,4.572354,0.773721,-0.354428,0.360931,NA
0.783205,4.53774,0.864207,-0.278757,0.268384,NA
0.73708,4.520211,0.913533,-0.456297,0.2333,NA
0.672204,4.553496,0.793593,-0.622933,0.352447,NA
0.858746,4.412858,0.808997,-0.867267,0.268956,NA
-0.148486,2.015255,1.20851,-0.038584,1.895428,NA
0.700663,4.537503,0.786981,-0.640073,0.348323,NA
0.753923,4.580516,0.779891,-0.230456,0.353358,NA
0.838921,4.412513,0.907497,-0.793808,0.192302,NA
0.955697,4.392648,0.735997,-0.791416,0.304236,NA
0.839594,4.493013,0.748306,-0.532621,0.341285,NA
0.555989,4.592925,0.88908,-0.612273,0.307186,NA
0.701344,4.525162,0.865864,-0.602325,0.280741,NA
0.633169,4.527009,1.008759,-0.602605,0.178108,NA
0.735419,4.492749,0.943028,-0.58412,0.203072,NA
0.68171,4.517177,0.839496,-0.746557,0.304445,NA
0.891888,4.438828,0.729557,-0.720931,0.333302,NA
0.660478,4.567659,0.873686,-0.463709,0.292605,NA
0.855403,4.447165,0.771907,-0.72453,0.308021,NA
0.445819,4.685124,1.049057,-0.179587,0.220272,NA
0.72396,4.51425,0.981298,-0.438251,0.179118,NA
0.582519,4.610763,0.893762,-0.418232,0.302131,NA
0.796782,4.532909,0.805521,-0.347106,0.312516,NA
0.868217,4.44723,0.765054,-0.694344,0.311037,NA
0.613671,4.561452,0.987008,-0.48736,0.207939,NA
0.81819,4.51553,0.806063,-0.384222,0.303647,NA
0.70781,4.513673,0.843045,-0.682503,0.295409,NA
1.027417,4.448529,0.598333,-0.429241,0.415381,NA
-0.707764,0.644934,0.985809,0.143882,1.161006,NA
-0.627797,0.694824,1.013137,0.032517,1.191662,NA
0.734261,4.494918,0.887232,-0.651958,0.249475,NA
0.859662,4.465962,0.728544,-0.659537,0.347041,NA
0.780907,4.51805,0.688566,-0.646096,0.407978,NA
1.059795,4.33316,0.738959,-0.822445,0.266701,NA
0.828451,4.468535,0.909673,-0.489263,0.205768,NA
0.584022,4.571324,0.952574,-0.567114,0.244463,NA
0.72713,4.548746,0.734975,-0.56394,0.388129,NA
0.808798,4.466544,0.795681,-0.719103,0.302586,NA
1.027924,4.482252,0.55002,-0.293709,0.462711,NA
-0.70008,1.143348,1.073201,-0.014696,1.439367,NA
0.877673,4.520463,0.737601,-0.267219,0.348724,NA
0.627435,4.533888,1.01606,-0.569115,0.17491,NA
0.811066,4.477149,0.783507,-0.665842,0.31457,NA
0.299395,4.77727,1.056335,-0.069661,0.265685,NA
-0.737421,0.698071,1.692594,0.249155,2.054783,NA
-0.591935,0.341644,-0.128505,-0.639359,0.708893,NA
-1.241633,0.445832,-0.304027,-0.382551,0.292921,NA
-0.935652,0.496002,-0.308177,-0.3387,0.589781,NA
-2.197445,1.008772,0.253959,0.333413,0.986053,NA
-1.277864,-0.10495,-0.558811,-0.625378,0.599866,NA
-1.177558,-0.216714,-0.721032,-1.041472,0.449652,NA
1.187449,4.267132,0.846669,-0.675272,0.137122,NA
-0.71582,0.758794,0.892947,0.325305,1.095586,NA
-0.153618,1.326569,1.145231,-0.275561,1.280335,NA
-1.282935,0.343581,-0.720936,-0.692205,0.907948,NA
-1.697522,0.218963,-0.670924,-0.729663,0.647308,NA
-0.912501,-0.115363,-0.062205,-0.261925,0.307711,NA
-0.993175,0.526412,-0.116862,-0.201732,0.381725,NA
-1.391767,1.1972,0.34217,0.940115,1.127889,NA
1.294605,4.345076,0.491021,-0.374705,0.424611,NA
0.941212,4.400281,0.913705,-0.544463,0.163542,NA
0.870415,4.462861,0.931329,-0.36444,0.178178,NA
1.020105,4.312498,0.965873,-0.753187,0.084245,NA
0.966033,4.357266,0.991794,-0.616486,0.084517,NA
1.01144,4.391904,0.749052,-0.606889,0.282034,NA
1.159512,4.2995,0.747652,-0.705172,0.231415,NA
0.992632,4.378476,0.79855,-0.676021,0.242211,NA
0.69193,4.536361,0.897255,-0.521058,0.25959,NA
0.935435,4.406288,0.917734,-0.520827,0.162828,NA
0.924112,4.369932,0.960936,-0.71227,0.121265,NA
0.932841,4.434294,0.895019,-0.39343,0.188501,NA
1.010809,4.354214,0.904158,-0.618655,0.146408,NA
0.134959,2.222772,1.129923,-0.201936,1.37578,NA
-0.603041,0.506984,0.628241,0.09601,0.987134,NA
-0.009856,1.535893,1.264185,0.067551,1.294878,NA
-0.6716,0.523696,0.911339,0.400183,1.293906,NA
-0.309854,0.942827,0.811562,-0.335771,1.270144,NA
-0.75198,0.296517,0.660712,-0.21307,0.976483,NA
-0.432776,0.956431,1.136724,0.016855,2.086142,NA
-0.700299,0.565477,0.350794,-0.146821,0.578393,NA
-1.671745,1.36106,0.606836,0.529529,1.125929,NA
-1.146701,0.57286,-0.488499,-0.207389,0.81911,NA
-1.225945,-0.225347,-0.507008,-0.373114,0.196112,NA
-1.134666,0.162499,-0.317093,-0.927384,0.915809,NA
-1.179717,-0.081397,-0.489866,-0.627109,0.688524,NA
-1.690108,0.803956,0.132991,0.385711,0.399169,NA
-0.729428,0.71295,0.118662,-0.206677,0.811646,NA
-1.252588,0.169123,-1.35201,0.378116,1.065548,NA
-1.437795,0.355154,-0.32614,-0.251825,0.626694,NA
-1.310371,0.667293,-0.192176,-0.338438,0.393441,NA
-1.097044,0.429327,-1.011477,-0.127215,1.122927,NA
-1.481184,0.430902,-0.320277,-0.501705,0.519839,NA
-1.615675,0.690685,-0.561027,-0.295014,0.687885,NA
-1.059681,-0.3672,-0.676327,0.252514,0.672976,NA
-0.603299,0.335046,0.622888,-0.153721,1.138004,NA
-1.613577,-0.039234,-0.735053,-0.418343,0.891387,NA
0.817988,4.449897,0.680782,-0.949059,0.390846,NA
1.055115,4.377427,0.615073,-0.744596,0.379399,NA
-0.590211,0.694081,0.625038,-0.273087,0.832859,NA
-1.819098,0.912717,0.665691,0.676393,0.846041,NA
-0.933938,0.901986,0.518093,0.016844,0.645887,NA
1.034603,4.442512,0.693438,-0.311449,0.334682,NA
0.683941,4.614313,0.784774,-0.236971,0.371515,NA
1.006321,4.355109,0.900358,-0.63234,0.15064,NA
0.75511,4.481397,0.903002,-0.646744,0.229162,NA
0.961397,4.387287,0.888521,-0.594814,0.177003,NA
0.997411,4.324694,1.030985,-0.66003,0.038434,NA
0.941668,4.405371,0.875048,-0.566243,0.196276,NA
0.797544,4.460011,1.057891,-0.429687,0.088766,NA
0.617059,4.598562,0.881818,-0.401532,0.302021,NA
0.911124,4.430841,0.936019,-0.42384,0.158559,NA
0.899907,4.578485,0.584236,-0.065734,0.483291,NA
0.827797,4.424619,1.025825,-0.592077,0.100565,NA
0.532479,4.643524,0.870052,-0.409348,0.339388,NA
0.79119,4.476224,0.821704,-0.679431,0.287139,NA
0.724922,4.519247,0.998749,-0.381396,0.165812,NA
-0.488341,-0.253363,0.240905,1.022142,-0.74502,NA
-0.629197,-0.779521,0.131872,0.761332,-0.636436,NA
-0.514767,0.170105,0.303104,0.868286,-0.985615,NA
-1.185169,0.378201,0.050879,0.502209,-0.825271,NA
-0.586532,-0.449791,0.223985,0.915897,-0.889895,NA
-1.020887,0.085716,0.002303,0.754582,-0.333372,NA
-1.289132,-0.55795,-0.015328,0.886959,-0.983142,NA
-1.42257,-0.306462,-0.167212,0.538726,-0.389119,NA
-0.703772,-0.002238,-0.000173,0.957093,-1.11272,NA
-0.671146,-0.436877,-0.068096,0.841267,-1.07119,NA
-1.090094,-0.277335,-0.189936,0.78097,-0.655619,NA
-1.031848,-0.619792,0.106641,0.60556,-0.692082,NA
-1.560176,-0.390478,-0.230828,0.915135,-0.807026,NA
-1.193175,-0.846099,0.101886,0.633621,-0.771879,NA
-1.377506,-0.726739,-0.311269,0.777523,-1.055744,NA
-1.184366,-0.689731,-0.137554,0.721242,-0.877162,NA
-0.844727,-0.270874,-0.074205,0.757918,-0.786829,NA
-1.380549,-0.594292,-0.40758,0.895409,-0.34578,NA
-1.120965,-0.707326,0.010353,0.843111,-0.728221,NA
-1.449981,-0.754271,-0.17823,1.039134,-0.829053,NA
-1.367066,-0.66538,-0.021688,1.080907,-0.635149,NA
-1.032707,-0.612717,0.057202,0.751552,-0.858934,NA
-1.381349,-0.784763,-0.146064,0.782578,-0.781399,NA
-1.117922,-0.812734,-0.166888,0.842482,-0.864687,NA
-0.892436,0.237899,-0.348663,0.977972,-1.154121,NA
-0.953996,-0.005634,-0.400935,0.832658,-1.22291,NA
-1.166002,-0.167125,-0.329104,0.689012,-1.174994,NA
-1.03254,0.198176,-0.32273,1.102819,-1.025727,NA
-1.257777,-0.350685,-0.202177,1.08276,-1.046937,NA
-1.314421,-0.523428,-0.240577,1.119364,-0.981832,NA
-1.403755,-0.485244,-0.277049,1.204873,-0.79352,NA
-1.484844,-0.284333,-0.17125,0.945139,-0.736784,NA
-1.395409,-0.036211,-0.158397,1.105409,-0.785864,NA
-1.122885,0.246935,-0.367479,1.088088,-1.229926,NA
-0.984018,-1.111824,-0.093157,0.961134,-1.027778,NA
-1.253785,-0.376511,-0.000341,1.056675,-0.601752,NA
-1.719485,-0.337611,-0.247754,0.838482,-0.674089,NA
-1.454554,-0.348241,-0.141837,0.822385,-0.963091,NA
-1.954007,-0.633358,-0.421,0.816262,-0.779878,NA
-1.977083,-0.78372,-0.414799,0.788723,-0.791729,NA
-1.8931,-0.859263,-0.443375,0.805218,-0.680598,NA
-1.422519,-0.625414,-0.069238,0.650196,-0.692889,NA
-1.61692,-0.64775,-0.249531,0.914733,-0.873626,NA
-1.488078,-0.552638,-0.215271,0.830555,-0.985762,NA
-1.69993,-0.813891,-0.473492,0.83549,-0.926137,NA
-0.693321,-0.853831,-0.146405,0.986196,-0.57835,NA
-1.371175,-0.608024,-0.502279,1.192384,-0.609015,NA
-1.228057,-0.415154,0.095442,1.004017,-0.854086,NA
-1.002988,-0.605455,0.060213,0.984641,-0.768494,NA
-1.243674,-0.289803,-0.273822,1.193866,-0.787423,NA
-1.363406,-0.567836,-0.058596,0.806042,-0.824099,NA
-0.913257,-0.293848,0.076533,0.764011,-0.989658,NA
-0.89431,-0.710187,-0.043702,0.855619,-0.827271,NA
-0.837205,-0.337379,0.212174,0.480101,-0.505519,NA
-1.535751,-0.476858,0.056176,0.798421,-0.628097,NA
-0.740181,-0.532431,0.225744,0.918875,-0.780023,NA
-0.604744,-0.733952,-0.099293,1.099839,-0.480345,NA
-0.894991,-0.57994,-0.171521,1.111954,-0.767363,NA
-0.895127,-0.984603,-0.267868,1.004892,-0.899464,NA
-1.197422,-0.665467,-0.276585,1.08402,-0.829728,NA
-1.242553,-0.591146,-0.216781,0.586172,-0.397429,NA
-0.761185,-0.647801,0.07923,0.631742,-0.975669,NA
-2.012553,0.112699,-0.383828,0.625805,-0.412151,O
-0.943066,0.243878,-0.228817,-0.097444,0.056884,O
-0.753396,-0.296103,-0.220107,0.064543,0.041471,O
-0.954147,-0.036488,0.13584,0.486024,-0.615847,O
-1.365064,-0.743021,0.11413,0.154621,-0.116925,O
-1.403489,-0.149791,0.114183,0.094472,-0.140344,O
-0.364709,-0.103194,-0.887429,-0.24335,0.189718,O
-1.044866,-0.605548,-0.031117,0.324442,-0.273377,O
-1.125848,-0.556793,0.248765,0.368045,-0.287963,O
